file_name,compound_name,A,B,C,Ae,Be,Ce,De,Ee,Fe,Ge,Density,Volume,T_boil
"PVAP_(-)-(1r,2s,2's,4r)-1,2',7,7-tetramethyl-spiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane).tab","(-)-(1r,2s,2's,4r)-1,2',7,7-tetramethyl-spiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane)",15.84396733,6052.24331838,-41.04315045,90.46247033,-13422.44985366,0.0,0.0,-10.0480778,365730.0,-2.0,1.00471208,0.37077903,580.1880427093083
"PVAP_(-)-(1r,2s,2's,4r)-2'-isopropyl-1,7,7-trimethylspiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane).tab","(-)-(1r,2s,2's,4r)-2'-isopropyl-1,7,7-trimethylspiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane)",16.3107977,6457.87262014,-42.13469783,99.30157417,-14648.99090501,0.0,0.0,-11.17632487,408890.0,-2.0,0.97653542,0.42918039,594.4453424301523
"PVAP_(-)-(1r,3s)-3-methylcyclopentadecanol.tab","(-)-(1r,3s)-3-methylcyclopentadecanol",15.56281436,6247.7272885,-83.13738027,51.42173679,-8060.02331542,0.0,0.0,-5.07645585,-800430.0,-2.0,0.90041925,0.44339025,653.993794701404
"PVAP_(-)-(1r,3s,6s,8s)-8-tertbutylbicyclodecan-3-ol.tab","(-)-(1r,3s,6s,8s)-8-tertbutylbicyclodecan-3-ol",15.01805589,5120.24318734,-91.16715881,41.35619364,-5849.88477513,0.0,0.0,-3.81589646,-867530.0,-2.0,0.9352919,0.37347267,583.5113612886923
"PVAP_(-)-(1r,4s,5s,9r)-1-hydroxy-1,4,7,7,9-pentamethylspiro(4_5)decan-2-one.tab","(-)-(1r,4s,5s,9r)-1-hydroxy-1,4,7,7,9-pentamethylspiro(4_5)decan-2-one",15.98262721,6368.96003352,-47.40762211,90.426084,-13597.58877619,0.0,0.0,-10.04103791,264660.0,-2.0,0.97497707,0.40597674,607.8436696560863
"PVAP_(-)-(1s,2r,2's,4s)-2'-isopropyl-1,7,7-trimethylspiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane).tab","(-)-(1s,2r,2's,4s)-2'-isopropyl-1,7,7-trimethylspiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane)",16.36317218,6633.00508782,-41.57436623,100.11094921,-14903.56557814,0.0,0.0,-11.27759693,413020.0,-2.0,0.96663981,0.43357396,606.3334986108206
"PVAP_(-)-(1s,3s)-3-methylcyclopentadecanol.tab","(-)-(1s,3s)-3-methylcyclopentadecanol",15.57212308,6284.94088656,-82.44170203,51.45469491,-8131.92385027,0.0,0.0,-5.07486874,-788830.0,-2.0,0.89580517,0.44567405,656.2103190695674
"PVAP_(-)-(1s,3s,4ar,9as)-magnolan.tab","(-)-(1s,3s,4ar,9as)-magnolan",15.75592696,6396.29438891,-41.40491225,88.07042532,-13507.84047541,0.0,0.0,-9.74201965,318880.0,-2.0,1.12187327,0.30234424,615.7026026628947
"PVAP_(-)-(1s,3s,4as,9ar)-magnolan.tab","(-)-(1s,3s,4as,9ar)-magnolan",15.83099973,6537.67043762,-41.47783674,89.20427656,-13749.82279705,0.0,0.0,-9.88512929,319800.0,-2.0,1.1218923,0.30233911,624.5390027973658
"PVAP_(-)-(2r)-2-ethyl-4,4-dimethyl-1-cyclohexanone.tab","(-)-(2r)-2-ethyl-4,4-dimethyl-1-cyclohexanone",15.14376948,4845.85186877,-43.54842679,76.8235282,-10911.48504288,0.0,0.0,-8.30941942,287200.0,-2.0,0.90360254,0.2834638,503.9428206379452
"PVAP_(-)-(2r,4r)-disila-okoumal.tab","(-)-(2r,4r)-disila-okoumal",17.99262051,7502.95707191,-45.69057248,123.55701134,-17881.1745085,0.0,0.0,-14.22190853,508980.0,-2.0,1.01147302,0.52629032,606.689217311012
"PVAP_(-)-(2r,4r)-florol.tab","(-)-(2r,4r)-florol",14.73942534,4569.19652617,-93.64766617,58.12790133,-7102.07390965,0.0,0.0,-6.09648985,-641940.0,-2.0,0.98368246,0.26712067,545.1005776303568
"PVAP_(-)-(2r,4s)-florol.tab","(-)-(2r,4s)-florol",14.64419295,4489.81305346,-93.31012164,51.14949321,-6378.11141157,0.0,0.0,-5.16392217,-680290.0,-2.0,0.97267041,0.27014486,541.1333660406906
"PVAP_(-)-(2r,5r)-2,6,10,10-tetramethyl-1-oxaspiro(4_5)dec-6-ene.tab","(-)-(2r,5r)-2,6,10,10-tetramethyl-1-oxaspiro(4_5)dec-6-ene",15.53553551,5352.45805782,-41.76153481,85.07157149,-12223.32237388,0.0,0.0,-9.36336005,349950.0,-2.0,0.92833978,0.34757387,532.0389788252714
"PVAP_(-)-(2s,3r)-2,3-methano-1-pentanol.tab","(-)-(2s,3r)-2,3-methano-1-pentanol",13.87567034,3061.86231518,-106.69651974,38.3146486,-3701.21841392,0.0,0.0,-3.54920646,-696430.0,-2.0,0.87205456,0.19072054,437.44630877589276
"PVAP_(-)-(2s,3r)-2,3-methanodimethyloctenol.tab","(-)-(2s,3r)-2,3-methanodimethyloctenol",14.72707071,4310.4013651,-94.51197047,32.91446725,-4377.9904157,0.0,0.0,-2.69678019,-830100.0,-2.0,0.87337219,0.31994429,520.9155000023472
"PVAP_(-)-(2s,4as,8ar)-polywood.tab","(-)-(2s,4as,8ar)-polywood",16.22868351,6463.17501572,-42.42556985,97.6112592,-14484.8103043,0.0,0.0,-10.96116798,389530.0,-2.0,0.97489553,0.40601069,599.0991264482658
"PVAP_(-)-(2s,4r)-disila-okoumal.tab","(-)-(2s,4r)-disila-okoumal",17.98542504,7541.57472372,-45.72915549,123.81737674,-17944.12383878,0.0,0.0,-14.25821861,508350.0,-2.0,0.99684691,0.53401225,609.9187936314324
"PVAP_(-)-(2s,4r)-okoumal.tab","(-)-(2s,4r)-okoumal",17.11425484,8013.91758207,-40.95397048,113.8822025,-17566.78806848,0.0,0.0,-13.03135365,466220.0,-2.0,1.00801197,0.47513618,682.2766192064403
"PVAP_(-)-(2s,4r,6s)-floropal.tab","(-)-(2s,4r,6s)-floropal",15.92069175,6530.9527148,-42.26215958,91.11694658,-13916.88752377,0.0,0.0,-10.13146481,327730.0,-2.0,1.05775655,0.32383576,620.1019679727102
"PVAP_(-)-(2s,4s)-2-acetyl-p-menth-6-ene.tab","(-)-(2s,4s)-2-acetyl-p-menth-6-ene",15.73917908,5591.28855892,-43.91446271,87.54804681,-12650.88045808,0.0,0.0,-9.67425451,333630.0,-2.0,0.90695893,0.33008641,546.6899354963291
"PVAP_(-)-(2s,4s)-clarycet.tab","(-)-(2s,4s)-clarycet",15.95365291,6037.11381774,-44.75180175,91.39823123,-13430.01714359,0.0,0.0,-10.1673579,329620.0,-2.0,1.01769498,0.32678338,577.3449669675113
"PVAP_(-)-(3as,6r,7as)-perhydro-3,3,6-trimethyl-2-benzo[b]furanone.tab","(-)-(3as,6r,7as)-perhydro-3,3,6-trimethyl-2-benzo[b]furanone",15.42399789,6130.21527881,-39.75177,81.64192404,-12655.29148222,0.0,0.0,-8.91890724,295430.0,-2.0,1.02410806,0.29552609,607.0667329462536
"PVAP_(-)-(3r,3ar,6r,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone.tab","(-)-(3r,3ar,6r,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone",15.20340864,5970.88343918,-39.71218075,77.43558672,-12094.49357214,0.0,0.0,-8.38324402,266340.0,-2.0,1.05424781,0.26498401,603.7972888364633
"PVAP_(-)-(3r,3ar,6s,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone.tab","(-)-(3r,3ar,6s,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone",15.25100452,5993.24852613,-39.88207261,78.33437604,-12200.60672154,0.0,0.0,-8.49791394,271340.0,-2.0,1.04950408,0.26618173,603.5455519243737
"PVAP_(-)-(3r,5e)-3-methylcyclopentadec-5-en-1-one.tab","(-)-(3r,5e)-3-methylcyclopentadec-5-en-1-one",16.62470211,7308.00161917,-40.48866765,104.96824285,-16037.55243026,0.0,0.0,-11.89577504,432500.0,-2.0,0.90915621,0.43176538,649.1657503900911
"PVAP_(-)-(3r,5r)-3,5-dimethylcyclohexanone.tab","(-)-(3r,5r)-3,5-dimethylcyclohexanone",14.65695331,4409.99232283,-42.54641567,67.42355498,-9596.63616901,0.0,0.0,-7.10899205,237670.0,-2.0,0.92181876,0.22732769,481.8490551196655
"PVAP_(-)-(3r,5z)-3-methylcyclopentadec-5-en-1-one.tab","(-)-(3r,5z)-3-methylcyclopentadec-5-en-1-one",16.56326138,7348.90016226,-40.02472522,103.5759089,-15949.3272803,0.0,0.0,-11.71620788,424010.0,-2.0,0.91841164,0.4274142,655.2565654293538
"PVAP_(-)-(3s,3ar,6s,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone.tab","(-)-(3s,3ar,6s,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone",15.22113122,6013.36805087,-39.08878469,77.85151732,-12184.95132991,0.0,0.0,-8.4357037,274840.0,-2.0,1.04815175,0.26652516,606.2379488953886
"PVAP_(-)-(3s,3as,6r,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone.tab","(-)-(3s,3as,6r,7as)-perhydro-3,6-dimethyl-2-benzo[b]furanone",15.24759746,5995.44341805,-39.49594694,78.20702296,-12195.82843174,0.0,0.0,-8.48050423,274450.0,-2.0,1.0480397,0.26655365,603.5465957801779
"PVAP_(-)-(3s,6e)-2,3-dihydrofarnesol.tab","(-)-(3s,6e)-2,3-dihydrofarnesol",16.22251071,5585.95495676,-97.73573079,58.23155945,-7255.16684471,0.0,0.0,-6.01612391,-1007200.0,-2.0,0.8458833,0.4404837,579.1102132740343
"PVAP_(-)-(4as,5r)-karanone.tab","(-)-(4as,5r)-karanone",16.0354195,6783.96621155,-40.85778431,92.95273601,-14359.44593535,0.0,0.0,-10.36054037,347700.0,-2.0,1.00255412,0.3582928,635.0519610868016
"PVAP_(-)-(4as,8ar)-5,5,8a-trimethyloctahydronaphthalen-2-one.tab","(-)-(4as,8ar)-5,5,8a-trimethyloctahydronaphthalen-2-one",15.52595223,5794.69163221,-41.33203239,83.86691147,-12528.94142325,0.0,0.0,-9.20488367,317060.0,-2.0,0.96539214,0.33423377,572.5837750178512
"PVAP_(-)-(6r)-3,4-didehydro-7,8-dihydro-g-ionone.tab","(-)-(6r)-3,4-didehydro-7,8-dihydro-g-ionone",15.82193649,5840.65916222,-45.28585092,88.71057992,-12975.1602832,0.0,0.0,-9.82391226,311870.0,-2.0,0.91774608,0.34793849,566.6055546535656
"PVAP_(-)-(6r)-3,4-didehydro-g-ionone.tab","(-)-(6r)-3,4-didehydro-g-ionone",15.91979296,6117.72802358,-44.34417355,90.24143748,-13398.53938399,0.0,0.0,-10.01627562,318700.0,-2.0,0.93014016,0.33970333,585.6661035146851
PVAP_(-)-(6r)-dictyopterene_d.tab,(-)-(6r)-dictyopterene_d,15.33680192,4774.20106305,-43.60011699,80.84845022,-11235.59635018,0.0,0.0,-8.82311284,328080.0,-2.0,0.86442196,0.28477739,489.0183176233645
"PVAP_(-)-(7r,9r)-7,11-epoxymegastigma-5(6)-en-9-ol.tab","(-)-(7r,9r)-7,11-epoxymegastigma-5(6)-en-9-ol",15.8347202,6487.58157324,-43.56122063,86.25435064,-13389.38755012,0.0,0.0,-9.48878292,273630.0,-2.0,0.99570148,0.350742,621.9632994225965
"PVAP_(-)-(7r,9s)-7,11-epoxymegastigma-5(6)-en-9-ol.tab","(-)-(7r,9s)-7,11-epoxymegastigma-5(6)-en-9-ol",15.17542547,5896.23412948,-63.70996466,52.31476517,-8962.46057075,0.0,0.0,-5.08180244,-290370.0,-2.0,0.99125203,0.35231639,622.2192552233022
PVAP_(-)-(e)-alpha-photosantalol.tab,(-)-(e)-alpha-photosantalol,15.38219194,5405.56695324,-83.7524901,52.3702787,-7563.45112688,0.0,0.0,-5.19488332,-646360.0,-2.0,0.92390504,0.39603947,585.9485027017807
"PVAP_(-)-(e,r)-filbertone.tab","(-)-(e,r)-filbertone",14.9461714,4185.0313887,-47.5469245,72.45531609,-9806.40069471,0.0,0.0,-7.75229241,253650.0,-2.0,0.83306356,0.25154734,452.76545102206677
"PVAP_(-)-(r)-1,2-methano-3-octanol.tab","(-)-(r)-1,2-methano-3-octanol",14.66339205,4040.07165635,-92.0260502,45.14488225,-5576.66431936,0.0,0.0,-4.31683755,-605900.0,-2.0,0.85833993,0.27517564,494.2209706703186
PVAP_(-)-(r)-13-tetradecanolide.tab,(-)-(r)-13-tetradecanolide,15.98318119,6490.06081751,-40.041072,93.14625061,-14117.65095807,0.0,0.0,-10.3898821,377280.0,-2.0,0.95965509,0.36740471,611.105533884979
"PVAP_(-)-(r,r)-epoxydecenal.tab","(-)-(r,r)-epoxydecenal",15.93793153,5805.71565333,-51.66015832,89.47259116,-12880.27455637,0.0,0.0,-9.9280277,238260.0,-2.0,0.96184127,0.2904417,564.5507636205575
"PVAP_(-)-(s)-2,5,6-trimethyl-2-heptanol.tab","(-)-(s)-2,5,6-trimethyl-2-heptanol",14.83047266,3843.09196484,-101.42591717,46.9352818,-5105.61851757,0.0,0.0,-4.60061316,-742270.0,-2.0,0.81045496,0.32430371,477.7517565839134
"PVAP_(-)-(s)-4,8-dimethylnon-7-en-4-olide.tab","(-)-(s)-4,8-dimethylnon-7-en-4-olide",15.93064391,6473.34824829,-43.65984638,89.69863913,-13690.06931671,0.0,0.0,-9.94297849,299230.0,-2.0,0.97612462,0.31005329,615.8990995715917
PVAP_(-)-(s)-isomethylionone.tab,(-)-(s)-isomethylionone,16.07332086,6051.44252209,-43.63745881,93.72064837,-13689.80439735,0.0,0.0,-10.46016087,363870.0,-2.0,0.89828863,0.38140416,571.9176008044864
PVAP_(-)-(s)-n-methylionone.tab,(-)-(s)-n-methylionone,16.20667046,6259.42916466,-44.24745966,96.63421952,-14160.1703193,0.0,0.0,-10.83623433,369540.0,-2.0,0.90910982,0.37686429,584.3964913437452
PVAP_(-)-(z)-epi-beta-santalol.tab,(-)-(z)-epi-beta-santalol,15.40539711,5466.07168607,-88.25888549,50.53067838,-7142.60682975,0.0,0.0,-4.98771313,-785710.0,-2.0,0.92750417,0.39450266,594.9835807126831
"PVAP_(-)-1'-[(1r,1'rs,3s)-3-isopropyl-1-methylcyclopentyl]ethanol.tab","(-)-1'-[(1r,1'rs,3s)-3-isopropyl-1-methylcyclopentyl]ethanol",14.72188517,4286.66909895,-90.95640059,42.07638756,-5464.56892973,0.0,0.0,-3.90247143,-668070.0,-2.0,0.86599016,0.3265371,515.2298739206446
"PVAP_(-)-1's,3r,6'r-5-methyl-norlimbanol.tab","(-)-1's,3r,6'r-5-methyl-norlimbanol",15.92869632,5809.74522534,-82.5316557,53.82901487,-8036.97582833,0.0,0.0,-5.31948236,-676660.0,-2.0,0.86182507,0.46324611,596.1973222733625
"PVAP_(-)-1's,3r,6'r-norlimbanol.tab","(-)-1's,3r,6'r-norlimbanol",15.67942859,5504.07151025,-85.66899599,51.5138029,-7414.55572045,0.0,0.0,-5.05857723,-718770.0,-2.0,0.86719816,0.43351715,583.2753633981538
"PVAP_(-)-1's,3s,6'r-norlimbanol.tab","(-)-1's,3s,6'r-norlimbanol",15.72557476,5550.29328768,-83.43090214,53.48696007,-7784.4892103,0.0,0.0,-5.29818171,-653030.0,-2.0,0.87091029,0.43166935,583.1313222635198
"PVAP_(-)-1-[(1r,3s)-3-isopropyl-1-methylcyclopentyl]ethanone.tab","(-)-1-[(1r,3s)-3-isopropyl-1-methylcyclopentyl]ethanone",15.49687462,5124.41627634,-44.17246593,83.33481408,-11797.93081937,0.0,0.0,-9.13872846,322480.0,-2.0,0.87790234,0.31829331,515.2297580382553
"PVAP_(-)-1-[(1r,3s)-3-isopropyl-1-methylcyclopentyl]propan-1-one.tab","(-)-1-[(1r,3s)-3-isopropyl-1-methylcyclopentyl]propan-1-one",15.80227861,5412.17939711,-44.15670779,89.23616228,-12644.05485008,0.0,0.0,-9.89151518,358010.0,-2.0,0.87041248,0.34779176,528.0806885857044
PVAP_(-)-13-desoxyambreinolide.tab,(-)-13-desoxyambreinolide,16.25611042,6599.43388072,-40.24125592,98.32364722,-14721.74297713,0.0,0.0,-11.04893962,415810.0,-2.0,0.97770387,0.42531693,607.3112161347674
"PVAP_(-)-20-desmethyl-8a,13-desoxyambreinolide.tab","(-)-20-desmethyl-8a,13-desoxyambreinolide",16.13955418,6451.94834527,-40.09868971,96.20003426,-14377.17838712,0.0,0.0,-10.77851809,406580.0,-2.0,0.98011222,0.40050737,600.1042951122405
"PVAP_(-)-20-desmethyl-8b,13-desoxyambreinolide.tab","(-)-20-desmethyl-8b,13-desoxyambreinolide",16.0976767,6304.14637579,-40.26854573,95.54070989,-14169.75916731,0.0,0.0,-10.69519874,406910.0,-2.0,0.96600143,0.40635776,589.4416200173608
PVAP_(-)-3r-1-methoxyhexane-3-thiol.tab,(-)-3r-1-methoxyhexane-3-thiol,15.48782047,4522.55937383,-49.76299831,82.17963208,-11030.894916,0.0,0.0,-8.99156339,296140.0,-2.0,0.92195018,0.26704701,465.8414434153341
PVAP_(-)-4-(2-endo-bornyl)-2-methylcyclohexanone.tab,(-)-4-(2-endo-bornyl)-2-methylcyclohexanone,16.47529256,7081.67211241,-40.764744,101.75278143,-15502.76661548,0.0,0.0,-11.48363176,412320.0,-2.0,0.97913228,0.42127765,638.0234408531171
PVAP_(-)-4-(2-exo-bornyl)-2-methylcyclohexanone.tab,(-)-4-(2-exo-bornyl)-2-methylcyclohexanone,16.54332984,7151.2628397,-40.79679208,103.01894381,-15691.45625471,0.0,0.0,-11.64486889,419400.0,-2.0,0.96520085,0.42735825,640.4835709617452
"PVAP_(-)-8-dehydro-11,12-dihydronootkatone.tab","(-)-8-dehydro-11,12-dihydronootkatone",16.15875706,6995.50046712,-40.66809189,95.00649073,-14762.91902803,0.0,0.0,-10.62030042,356670.0,-2.0,0.98323098,0.36873878,646.8417069428997
"PVAP_(-)-9a,13-epoxy-14,15,16,20-tetranorlabdane.tab","(-)-9a,13-epoxy-14,15,16,20-tetranorlabdane",16.09662546,6295.76585131,-40.50395265,95.52798789,-14156.89510303,0.0,0.0,-10.69407517,404450.0,-2.0,0.96657713,0.40611573,588.9972035296669
"PVAP_(-)-9b,13-epoxy-14,15,16,20-tetranorlabdane.tab","(-)-9b,13-epoxy-14,15,16,20-tetranorlabdane",16.07593545,6336.47989049,-40.06553902,95.16028077,-14167.14900703,0.0,0.0,-10.64682687,404090.0,-2.0,0.96783973,0.40558593,593.1027048274817
PVAP_(-)-ambrox.tab,(-)-ambrox,16.08177958,6341.8770179,-40.43437119,94.98156885,-14147.6143172,0.0,0.0,-10.6228766,397550.0,-2.0,0.96617519,0.40628468,593.6604074506796
PVAP_(-)-androsta-16-en-3-one.tab,(-)-androsta-16-en-3-one,16.68270875,7908.04694405,-39.2531846,105.45165276,-16679.36519655,0.0,0.0,-11.95302291,421050.0,-2.0,1.03247561,0.43814622,694.7406479385825
"PVAP_(-)-androsta-4,16-dien-3-one.tab","(-)-androsta-4,16-dien-3-one",16.70359074,8310.69346569,-38.05505768,105.60840928,-17102.50663104,0.0,0.0,-11.97035112,418790.0,-2.0,1.04945667,0.42786693,725.727076193633
PVAP_(-)-cubenol.tab,(-)-cubenol,15.90964798,6083.45628896,-51.52047809,82.58315915,-12453.41822891,0.0,0.0,-9.00695833,155780.0,-2.0,0.93434302,0.39519783,590.2935432893642
PVAP_(-)-dehydrogeosmin.tab,(-)-dehydrogeosmin,14.79835289,4875.21493356,-57.17394097,59.01784733,-8917.62313608,0.0,0.0,-5.99876897,-32057.04496325,-2.0,0.9682207,0.30920101,536.074283882512
"PVAP_(-)-ent-8b,13-desoxyambreinolide.tab","(-)-ent-8b,13-desoxyambreinolide",16.31341174,6574.71202094,-40.43118484,99.49730183,-14809.32267468,0.0,0.0,-11.19900269,425550.0,-2.0,0.96174735,0.43237344,602.6088549600498
"PVAP_(-)-ethyl(2s)-2-(1,1-dimethylpropoxy)propanoate.tab","(-)-ethyl(2s)-2-(1,1-dimethylpropoxy)propanoate",15.81990491,5363.29118764,-46.99995353,88.35035772,-12458.56418634,0.0,0.0,-9.77633078,320510.0,-2.0,0.91639627,0.34114219,525.798046630806
PVAP_(-)-ethyl-(r)-3-methyl-2-oxo-pentanoate.tab,(-)-ethyl-(r)-3-methyl-2-oxo-pentanoate,15.13369215,4675.14421384,-48.42228761,76.16779336,-10612.73228628,0.0,0.0,-8.23128782,243650.0,-2.0,0.97681443,0.26892547,493.02377233818885
PVAP_(-)-ethyl_(r)-3-hydroxyhexanoate.tab,(-)-ethyl_(r)-3-hydroxyhexanoate,15.07719313,4853.13685875,-56.15345827,68.91460582,-9935.40419591,0.0,0.0,-7.28046601,81956.85197265,-2.0,0.98414424,0.27032394,520.1750512999848
PVAP_(-)-gamma-elemene.tab,(-)-gamma-elemene,16.1956342,5585.70302803,-44.30952316,96.68150086,-13528.62404413,0.0,0.0,-10.83919285,412980.0,-2.0,0.84682602,0.40071417,526.779747849589
PVAP_(-)-helvetolide.tab,(-)-helvetolide,17.43592362,7620.51032834,-45.09219922,118.7785857,-17572.88800391,0.0,0.0,-13.65456182,469930.0,-2.0,0.93836278,0.50334141,639.6275262427856
PVAP_(-)-isopinocamphone.tab,(-)-isopinocamphone,14.90514788,4655.5353345,-42.77989207,72.4198421,-10314.0148921,0.0,0.0,-7.74797503,266270.0,-2.0,0.94896769,0.2663854,495.35296419039184
PVAP_(-)-jinkohol2.tab,(-)-jinkohol2,14.93652069,5099.5813215,-93.84516677,44.9715776,-6023.87562718,0.0,0.0,-4.33969949,-899550.0,-2.0,0.97061813,0.38042802,588.0774447604938
"PVAP_(-)-methyl(1s)-1,4-dimethylcyclohex-3-ene-1-carboxylate.tab","(-)-methyl(1s)-1,4-dimethylcyclohex-3-ene-1-carboxylate",15.27350543,5055.68918232,-43.99093467,79.34580019,-11349.01897218,0.0,0.0,-8.63277064,292410.0,-2.0,0.97093753,0.28772069,518.4730978999942
PVAP_(-)-methyl_(r)-3-hydroxyhexanoate.tab,(-)-methyl_(r)-3-hydroxyhexanoate,14.61551432,4411.98933445,-62.93171664,55.41678019,-8054.72188146,0.0,0.0,-5.54620021,-83177.67450856,-2.0,0.99661905,0.24356941,504.255052624529
PVAP_(-)-patchoulenol.tab,(-)-patchoulenol,14.9312895,5223.66197754,-70.30628764,49.02010854,-7763.13204616,0.0,0.0,-4.70666929,-371210.0,-2.0,0.99270253,0.36859266,576.820793438704
PVAP_(-)-patchoulol.tab,(-)-patchoulol,14.95768802,5115.94547875,-73.24831061,46.04708262,-7265.84738332,0.0,0.0,-4.31591357,-434890.0,-2.0,0.96886647,0.38111582,568.0514733038618
PVAP_(-)-rieslingacetal_1c.tab,(-)-rieslingacetal_1c,15.59832249,5957.32899703,-40.4749185,85.70899915,-12878.05208036,0.0,0.0,-9.44162843,334310.0,-2.0,1.03384836,0.33456247,583.0372858005726
PVAP_(-)-s-methyl_(2r)-2-methylbutanethioate.tab,(-)-s-methyl_(2r)-2-methylbutanethioate,14.86941186,3790.46572385,-51.2581788,71.27054104,-9274.6791538,0.0,0.0,-7.60696528,239730.0,-2.0,0.93904711,0.23381653,421.0207998281019
PVAP_(-)-tetrahydronootkatone.tab,(-)-tetrahydronootkatone,15.94087279,6250.384489,-41.6199634,91.5806289,-13707.22998757,0.0,0.0,-10.18749835,357110.0,-2.0,0.95881806,0.36081767,593.6502234087532
PVAP_(-)-tricycloketone.tab,(-)-tricycloketone,16.14375567,7119.607286,-40.08493605,94.66554284,-14858.53554482,0.0,0.0,-10.57589438,354370.0,-2.0,0.97253686,0.37279347,657.815634213404
"PVAP_(-)-[(1r,3s)-3-isopropyl-1-methylcyclopentyl]methanol.tab","(-)-[(1r,3s)-3-isopropyl-1-methylcyclopentyl]methanol",14.52782149,4004.35884088,-98.95910282,40.35304418,-4692.72633274,0.0,0.0,-3.7473457,-789620.0,-2.0,0.86997293,0.29826914,503.0525042738545
PVAP_(1'r)-(+)-campholenicaldehyde.tab,(1'r)-(+)-campholenicaldehyde,15.17192332,4710.17418796,-46.79511465,76.7076129,-10722.31927548,0.0,0.0,-8.29538775,262610.0,-2.0,0.89640432,0.28200571,493.10524439122275
"PVAP_(1'r,1''r,2'r,3''s,5''s-javanol.tab","(1'r,1''r,2'r,3''s,5''s-javanol",15.36693488,5580.36096629,-84.93030629,53.317488,-7708.88045877,0.0,0.0,-5.34277171,-699320.0,-2.0,0.91407418,0.40396101,604.101182479754
"PVAP_(1'r,1''s,2'r,3''r,5''r-javanol.tab","(1'r,1''s,2'r,3''r,5''r-javanol",15.29335051,5493.12687887,-85.6839398,47.85751775,-7070.31684874,0.0,0.0,-4.61960206,-748650.0,-2.0,0.91700467,0.40267007,600.2617344027992
"PVAP_(1'r,6's)-(-)-1',2,3,6'-tetrahydrodamascone.tab","(1'r,6's)-(-)-1',2,3,6'-tetrahydrodamascone",15.97455796,5633.00126796,-43.86061291,92.98166887,-13223.0787422,0.0,0.0,-10.37200746,381380.0,-2.0,0.87237625,0.37370816,539.8882429871604
PVAP_(1's)-(-)-campholenicaldehyde.tab,(1's)-(-)-campholenicaldehyde,15.17674574,4717.49242351,-46.79256012,76.79670336,-10737.87102527,0.0,0.0,-8.30674675,262940.0,-2.0,0.89671352,0.28190847,493.59196233671224
"PVAP_(1's,1''r,2's,3''s,5''s-javanol.tab","(1's,1''r,2's,3''s,5''s-javanol",15.24785541,5447.06576347,-86.40133687,45.83394721,-6798.20290479,0.0,0.0,-4.35758079,-775100.0,-2.0,0.91799135,0.40223727,598.848241046051
"PVAP_(1's,6'r)-(+)-1',2,3,6'-tetrahydrodamascone.tab","(1's,6'r)-(+)-1',2,3,6'-tetrahydrodamascone",15.92903298,5565.7338418,-44.88917412,91.89575876,-13036.30698199,0.0,0.0,-10.23417933,363980.0,-2.0,0.87050469,0.37451162,536.9660514602062
"PVAP_(1,1,2,2-tetrafluoro-1,2-ethanediyl)bis[trimethyl-silane.tab","(1,1,2,2-tetrafluoro-1,2-ethanediyl)bis[trimethyl-silane",16.0514418,3674.96987249,-55.41966545,87.04952103,-10604.52018059,0.0,0.0,-9.57233263,353040.0,-2.0,0.99809484,0.40992777,376.85191911154857
"PVAP_(1,1-dimethylbutyl)benzene.tab","(1,1-dimethylbutyl)benzene",15.50306396,4759.28059623,-44.97031132,83.77066297,-11485.16869082,0.0,0.0,-9.19529775,342240.0,-2.0,0.84445931,0.31909135,482.2140694937741
"PVAP_(1,1-dimethylethyl)-urea.tab","(1,1-dimethylethyl)-urea",14.96579329,5027.50109027,-85.37473833,76.02743305,-9708.06319123,0.0,0.0,-8.41621718,-373800.0,-2.0,0.98042085,0.19674384,571.242867628154
"PVAP_(1,1-dimethylethyl)benzene.tab","(1,1-dimethylethyl)benzene",14.91046679,4120.48346682,-45.05886089,72.68945004,-9805.4054809,0.0,0.0,-7.78361244,282510.0,-2.0,0.85250958,0.26143517,445.4115593644526
"PVAP_(1,1-dimethylethyl)dimethyl(1-methylethyl)-silane.tab","(1,1-dimethylethyl)dimethyl(1-methylethyl)-silane",15.61362007,3416.43816359,-54.03735248,82.32409753,-9948.38194888,0.0,0.0,-8.99145994,346080.0,-2.0,0.72773454,0.36133865,364.75577169389624
"PVAP_(1,1-dimethylethyl)methoxydimethyl-silane.tab","(1,1-dimethylethyl)methoxydimethyl-silane",15.32657703,3399.54514814,-54.00069917,77.19064396,-9436.39849123,0.0,0.0,-8.34104814,301130.0,-2.0,0.78829951,0.30818568,371.4706030481732
