COSMO_name,Molecule name,COSMO calculational method,CAS number,Molecular Weight,Sum Formula,file_name,SMILES
"1,1,1,2,2,3,3,4-octafluoro-4-methylpentane",,,,,,,CC(C)(C(C(C(F)(F)F)(F)F)(F)F)F
"1,1,1,2,2,3,3,4-octafluoro-5-methylhexane",,,,,,,CC(C)[C@@H](C(C(C(F)(F)F)(F)F)(F)F)F
"1,1,1,2,2,3,3,4-octafluorobutane",,,,,,,C(C(C(C(F)(F)F)(F)F)(F)F)F
"1,1,1,2,2,3,3,5,5,5-decafluoro-4-(trifluoromethyl)pentane",,,,,,,C(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F
"1,1,1,2,2,3,3,5,5,5-decafluoro-4-methylpentane",,,,,,,C[C@@H](C(C(C(F)(F)F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2,3,3-heptachloro-3-fluoropropane",,,,,,,ClC(C(Cl)(Cl)F)(C(Cl)(Cl)Cl)Cl
"1,1,1,2,2,3,3-heptafluoro-3-(1,1,1,3-tetrafluoropropan-2-yloxy)propane",,,,,,,C([C@@H](C(F)(F)F)OC(C(C(F)(F)F)(F)F)(F)F)F
"1,1,1,2,2,3,3-heptafluoro-3-(1,1,2-trifluoroethoxy)propane",,,,,,,C(C(OC(C(C(F)(F)F)(F)F)(F)F)(F)F)F
"1,1,1,2,2,3,3-heptafluoro-3-(fluoromethoxy)-propane",,,,,,,C(OC(C(C(F)(F)F)(F)F)(F)F)F
"1,1,1,2,2,3,3-heptafluoro-3-(pentafluoroethoxy)-propane",,,,,,,C(C(OC(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-3-propoxypropane",,,,,,,CCCOC(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-4,4-dimethylpentane",,,,,,,CC(C)(C)C(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-4-(trifluoromethoxy)butane",,,,,,,C(C(C(C(F)(F)F)(F)F)(F)F)OC(F)(F)F
"1,1,1,2,2,3,3-heptafluoro-4-chlorobutane",,,,,,,C(C(C(C(F)(F)F)(F)F)(F)F)Cl
"1,1,1,2,2,3,3-heptafluoro-4-methoxy-butane",,,,,,,COCC(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-4-methylpentane",,,,,,,CC(C)C(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-5-methylhexane",,,,,,,CC(C)CC(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-heptane",,,,,,,CCCCC(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluoro-hexane",,,,,,,CCCC(C(C(F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3-heptafluorobutane",,,,,,,FC(C(C(C)(F)F)(F)F)(F)F
"1,1,1,2,2,3,4,4,4-nonafluoro-3-(fluoromethyl)butane",,,,,,,C([C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,2,3,4,4,4-nonafluoro-3-methoxy-butane",,,,,,,CO[C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3,4,4,4-nonafluoro-3-methylbutane",,,,,,,C[C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3,4,4,4-nonafluorobutane",,,,,,,[C@H](C(C(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3,4,4,5,5,5-undecafluoro-3-(trifluoromethyl)pentane",,,,,,,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3,4,4,5,5,5-undecafluoro-3-methylpentane",,,,,,,CC(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3,4,4,5,5,5-undecafluoro-pentane",,,,,,,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3,4,4-octafluoro-3-(trifluoromethyl)pentane",,,,,,,CC([C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F)(F)F
"1,1,1,2,2,3,4,4-octafluoro-3-methylbutane",,,,,,,C[C@@](C(F)F)(C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3,4,4-octafluoro-butane",,,,,,,[C@H](C(F)F)(C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3,4,5,5,5-decafluoro-3-(trifluoromethoxy)-4-(trifluoromethyl)pentane",,,,,,,C([C@@](C(C(F)(F)F)(F)F)(OC(F)(F)F)F)(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3,4,5-octafluoro-pentane",,,,,,,C([C@@H]([C@@H](C(C(F)(F)F)(F)F)F)F)F
"1,1,1,2,2,3,5,5,5-nonafluoro-3,4,4-tris(trifluoromethyl)pentane",,,,,,,C([C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F)(C(F)(F)F)(C(F)(F)F)C(F)(F)F
"1,1,1,2,2,3,5,5,5-nonafluoropentane",,,,,,,C([C@@H](C(C(F)(F)F)(F)F)F)C(F)(F)F
"1,1,1,2,2,3-hexachloro-3,3-difluoropropane",,,,,,,ClC(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl
"1,1,1,2,2,3-hexachloro-3-fluoropropane",,,,,,,[C@H](C(Cl)(C(Cl)(Cl)Cl)Cl)(Cl)F
"1,1,1,2,2,3-hexafluoro-3,4,4-trimethylpentane",,,,,,,CC(C)(C)[C@@](C)(C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3-hexafluoro-3-(trifluoromethyl)pentane",,,,,,,CC[C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3-hexafluoro-3-methylpentane",,,,,,,CC[C@@](C)(C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3-hexafluoro-4-methyl-3-(trifluoromethyl)pentane",,,,,,,CC(C)[C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,2,3-hexafluoroheptane",,,,,,,CCCC[C@@H](C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3-hexafluoropentan-3-amine",,,,,,,CC[C@@](C(C(F)(F)F)(F)F)(N)F
"1,1,1,2,2,3-hexafluoropentane",,,,,,,CC[C@@H](C(C(F)(F)F)(F)F)F
"1,1,1,2,2,3-hexafluoropropane",,,,,,,FC(C(CF)(F)F)(F)F
"1,1,1,2,2,4,4,4-octafluoro-3,3-dimethylbutane",,,,,,,CC(C)(C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2,4,4,4-octafluoro-3-(trifluoromethyl)-butane",,,,,,,C(C(C(F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F
"1,1,1,2,2,4,4,4-octafluoro-3-methyl-butane",,,,,,,C[C@@H](C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2,4,4,4-octafluoro-butane",,,,,,,C(C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2,4,4,5,5,5-decafluoro-3,3-dimethylpentane",,,,,,,CC(C)(C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,4,4,5,5,5-decafluoro-3-methyl-3-(trifluoromethyl)-pentane",,,,,,,CC(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2,4,4,5,5,5-decafluoro-3-methylpentane",,,,,,,CC(C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,4,4,5,5,5-decafluoro-pentane",,,,,,,C(C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,4,4,5,5-nonafluoro-3-(trifluoromethyl)-pentane",,,,,,,[C@H](C(C(F)F)(F)F)(C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2,4,4-heptafluoro-butane",,,,,,,C(C(F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,4,5,5,5-nonafluoro-4-(trifluoromethyl)pentane",,,,,,,C(C(C(F)(F)F)(C(F)(F)F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,4,5,5,5-nonafluoropentane",,,,,,,C([C@@H](C(F)(F)F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,4-hexafluoro-3,3-dimethylbutane",,,,,,,CC(C)(CF)C(C(F)(F)F)(F)F
"1,1,1,2,2,4-hexafluoro-butane",,,,,,,C(CF)C(C(F)(F)F)(F)F
"1,1,1,2,2,4-hexafluoropentane",,,,,,,C[C@@H](CC(C(F)(F)F)(F)F)F
"1,1,1,2,2,5,5,5-octafluoro-3-methoxypentane",,,,,,,CO[C@@H](CC(F)(F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2,5,5,5-octafluoro-4-methyl-4-(trifluoromethyl)pentane",,,,,,,CC(CC(C(F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F
"1,1,1,2,2,5,5,6,6,6-decafluoro-3-methylhexane",,,,,,,C[C@@H](CC(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-2-(1-fluoroethoxy)ethane",,,,,,,C[C@@H](OC(C(F)(F)F)(F)F)F
"1,1,1,2,2-pentafluoro-2-(2,2,2-trifluoroethoxy)ethane",,,,,,,C(C(F)(F)F)OC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-2-[1-fluoro-1-(fluoromethoxy)ethoxy]ethane",,,,,,,C[C@@](OCF)(OC(C(F)(F)F)(F)F)F
"1,1,1,2,2-pentafluoro-3,3-dimethyl-butane",,,,,,,CC(C)(C)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-3,4-dimethylpentane",,,,,,,CC(C)[C@@H](C)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-3-(1,1,2,2-tetrafluoroethoxy)propane",,,,,,,C(C(C(F)(F)F)(F)F)OC(C(F)F)(F)F
"1,1,1,2,2-pentafluoro-3-(fluoromethoxy)-propane",,,,,,,C(C(C(F)(F)F)(F)F)OCF
"1,1,1,2,2-pentafluoro-3-(trifluoromethoxy)propane",,,,,,,C(C(C(F)(F)F)(F)F)OC(F)(F)F
"1,1,1,2,2-pentafluoro-3-(trifluoromethyl)pentane",,,,,,,CC[C@@H](C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2-pentafluoro-3-methoxybutane",,,,,,,C[C@@H](C(C(F)(F)F)(F)F)OC
"1,1,1,2,2-pentafluoro-3-methoxypropane",,,,,,,COCC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-3-methyl-3-(trifluoromethyl)pentane",,,,,,,CC[C@@](C)(C(C(F)(F)F)(F)F)C(F)(F)F
"1,1,1,2,2-pentafluoro-3-methylbutane",,,,,,,CC(C)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-4,4-dimethylpentane",,,,,,,CC(C)(C)CC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-4-methoxybutane",,,,,,,COCCC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-4-methylpentan-3-ol",,,,,,,CC(C)[C@@H](C(C(F)(F)F)(F)F)O
"1,1,1,2,2-pentafluoro-4-methylpentan-3-one",,,,,,,CC(C)C(=O)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-4-methylpentane",,,,,,,CC(C)CC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoro-pentane",,,,,,,CCCC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluorohexan-3-one",,,,,,,CCCC(=O)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluorohexane",,,,,,,CCCCC(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoropentan-3-ol",,,,,,,CC[C@@H](C(C(F)(F)F)(F)F)O
"1,1,1,2,2-pentafluoropentan-3-one",,,,,,,CCC(=O)C(C(F)(F)F)(F)F
"1,1,1,2,2-pentafluoropropane",,,,,,,FC(F)(F)C(F)(F)C
"1,1,1,2,3,3,3-heptafluoro-2-(fluoromethoxy)propane",,,,,,,C(OC(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3,3,3-heptafluoro-2-(fluoromethyl)-propane",,,,,,,C(C(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3,3,3-heptafluoro-2-(methoxymethoxy)propane",,,,,,,COCOC(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3,3-heptafluoro-2-(methoxymethyl)propane",,,,,,,COCC(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3,3-heptafluoro-2-(trifluoromethoxy)-propane",,,,,,,C(C(F)(F)F)(C(F)(F)F)(OC(F)(F)F)F
"1,1,1,2,3,3,3-heptafluoro-2-(trifluoromethoxymethyl)propane",,,,,,,C(C(C(F)(F)F)(C(F)(F)F)F)OC(F)(F)F
"1,1,1,2,3,3,3-heptafluoro-2-methoxypropane",,,,,,,FC(C(C(F)(F)F)(OC)F)(F)F
"1,1,1,2,3,3,3-heptafluoro-2-propanamine",,,,,,,C(C(F)(F)F)(C(F)(F)F)(N)F
"1,1,1,2,3,3,3-heptafluoropropane",,,,,,,C(C(F)(F)F)(F)C(F)(F)F
"1,1,1,2,3,3,4,4,4-nonafluorobutan-2-amine",,,,,,,[C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)(N)F
"1,1,1,2,3,3,4,4,4-nonafluorobutan-2-ol",,,,,,,[C@@](C(C(F)(F)F)(F)F)(C(F)(F)F)(O)F
"1,1,1,2,3,3,4,4,5,5,5-undecafluoropentan-2-ol",,,,,,,[C@@](C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)(O)F
"1,1,1,2,3,3,4,4,5,5-decafluoro-2-(trifluoromethyl)pentane",,,,,,,C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F
"1,1,1,2,3,3,4,4,5,5-decafluoro-pentane",,,,,,,[C@H](C(C(C(F)F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3,4,4,5-nonafluoro-pentane",,,,,,,C(C(C([C@@H](C(F)(F)F)F)(F)F)(F)F)F
"1,1,1,2,3,3,4,4-octafluoro-2-(fluoromethyl)pentane",,,,,,,CC(C([C@@](CF)(C(F)(F)F)F)(F)F)(F)F
"1,1,1,2,3,3,4,4-octafluoro-2-(trifluoromethyl)-butane",,,,,,,C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F
"1,1,1,2,3,3,4,4-octafluoro-2-(trifluoromethyl)hexane",,,,,,,CCC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F
"1,1,1,2,3,3,4,4-octafluoro-2-(trifluoromethyl)pentane",,,,,,,CC(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F
"1,1,1,2,3,3,4,4-octafluoro-2-methylhexane",,,,,,,CCC(C([C@@](C)(C(F)(F)F)F)(F)F)(F)F
"1,1,1,2,3,3,4,4-octafluorobutan-2-ol",,,,,,,C(C([C@@](C(F)(F)F)(O)F)(F)F)(F)F
"1,1,1,2,3,3,5-heptafluoro-2-(trifluoromethyl)pentane",,,,,,,C(CF)C(C(C(F)(F)F)(C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoro-2,3-bis(trifluoromethoxy)-propane",,,,,,,[C@@](C(OC(F)(F)F)(F)F)(C(F)(F)F)(OC(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-2-(fluoromethoxy)propane",,,,,,,C(O[C@@](C(F)F)(C(F)(F)F)F)F
"1,1,1,2,3,3-hexafluoro-2-(methoxymethoxy)propane",,,,,,,COCO[C@@](C(F)F)(C(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-2-(trifluoromethyl)hexane",,,,,,,CCCC(C(C(F)(F)F)(C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoro-2-(trifluoromethyl)pentane",,,,,,,CCC(C(C(F)(F)F)(C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoro-2-methoxybutane",,,,,,,CC([C@@](C(F)(F)F)(OC)F)(F)F
"1,1,1,2,3,3-hexafluoro-2-methylbutane",,,,,,,C[C@@](C(C)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-3-(1,2,2,2-tetrafluoroethoxy)-propane",,,,,,,[C@H](C(O[C@@H](C(F)(F)F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-3-(1-methylethoxy)-propane",,,,,,,CC(C)OC([C@@H](C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoro-3-(2,2,2-trifluoroethoxy)propane",,,,,,,C(C(F)(F)F)OC([C@@H](C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoro-3-(pentafluoroethoxy)-propane",,,,,,,[C@H](C(OC(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-3-(trifluoromethoxy)propane",,,,,,,[C@H](C(OC(F)(F)F)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-3-methoxy-2-methylpropane",,,,,,,C[C@@](C(OC)(F)F)(C(F)(F)F)F
"1,1,1,2,3,3-hexafluoro-3-propoxy-propane",,,,,,,CCCOC([C@@H](C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoro-4-(trifluoromethoxy)-butane",,,,,,,C(C([C@@H](C(F)(F)F)F)(F)F)OC(F)(F)F
"1,1,1,2,3,3-hexafluoro-4-methyl-2-(trifluoromethyl)pentane",,,,,,,CC(C)C(C(C(F)(F)F)(C(F)(F)F)F)(F)F
"1,1,1,2,3,3-hexafluoropropan-2-amine",,,,,,,C([C@@](C(F)(F)F)(N)F)(F)F
"1,1,1,2,3,3-hexafluoropropane",,,,,,,C([C@H](C(F)F)F)(F)(F)F
"1,1,1,2,3,4,4,4-octafluoro-2,3-bis(trifluoromethoxy)-butane",,,,,,,[C@@]([C@@](C(F)(F)F)(OC(F)(F)F)F)(C(F)(F)F)(OC(F)(F)F)F
"1,1,1,2,3,4,4,4-octafluoro-2,3-dimethylbutane",,,,,,,C[C@]([C@](C)(C(F)(F)F)F)(C(F)(F)F)F
"1,1,1,2,3,4,4,4-octafluoro-2-(trifluoromethyl)butane",,,,,,,[C@H](C(C(F)(F)F)(C(F)(F)F)F)(C(F)(F)F)F
"1,1,1,2,3,4,4,4-octafluoro-2-butene",,,,,,,FC(F)(F)/C(=C(\F)/C(F)(F)F)/F
"1,1,1,2,3,4,4,4-octafluoro-2-methoxy-3-(trifluoromethyl)-butane",,,,,,,CO[C@@](C(C(F)(F)F)(C(F)(F)F)F)(C(F)(F)F)F
"1,1,1,2,3,4,4,4-octafluoro-2-methylbutane",,,,,,,C[C@@]([C@@H](C(F)(F)F)F)(C(F)(F)F)F
"1,1,1,2,3,4,4,4-octafluorobutane",,,,,,,FC([C@@H]([C@H](C(F)(F)F)F)F)(F)F
"1,1,1,2,3,4,4-heptafluoro-2-(trifluoromethyl)-butane",,,,,,,[C@H](C(F)F)(C(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3,4,5,5,5-nonafluoro-2-(trifluoromethyl)pentane",,,,,,,[C@H]([C@@H](C(F)(F)F)F)(C(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3,4,5,5,5-nonafluoro-2-methyl-4-(trifluoromethyl)pentane",,,,,,,C[C@@]([C@@H](C(C(F)(F)F)(C(F)(F)F)F)F)(C(F)(F)F)F
"1,1,1,2,3,4,5,5-octafluoro-2-(trifluoromethyl)pentane",,,,,,,[C@H]([C@@H](C(C(F)(F)F)(C(F)(F)F)F)F)(C(F)F)F
"1,1,1,2,3,4,5-heptafluoro-2-(trifluoromethyl)pentane",,,,,,,C([C@@H]([C@@H](C(C(F)(F)F)(C(F)(F)F)F)F)F)F
"1,1,1,2,3,4-hexafluoro-2,3-dimethylbutane",,,,,,,C[C@@](CF)([C@@](C)(C(F)(F)F)F)F
"1,1,1,2,3,4-hexafluoro-2,4-bis(trifluoromethyl)hexane",,,,,,,CC[C@@]([C@@H](C(C(F)(F)F)(C(F)(F)F)F)F)(C(F)(F)F)F
"1,1,1,2,3,4-hexafluoro-2-(trifluoromethyl)butane",,,,,,,C([C@@H](C(C(F)(F)F)(C(F)(F)F)F)F)F
"1,1,1,2,3,5,5,5-octafluoro-2-(trifluoromethyl)pentane",,,,,,,C([C@@H](C(C(F)(F)F)(C(F)(F)F)F)F)C(F)(F)F
"1,1,1,2,3,5,5,5-octafluoro-4-(trifluoromethyl)pentane",,,,,,,[C@H](C(C(F)(F)F)C(F)(F)F)([C@@H](C(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-2,3-dimethylbutane",,,,,,,CC(C)([C@@](C)(C(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-2-(fluoromethoxy)propane",,,,,,,C([C@@](C(F)(F)F)(OCF)F)F
"1,1,1,2,3-pentafluoro-2-(trifluoromethoxy)propane",,,,,,,C([C@@](C(F)(F)F)(OC(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-2-(trifluoromethyl)butane",,,,,,,C[C@@H](C(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-2-methoxypropane",,,,,,,CO[C@@](CF)(C(F)(F)F)F
"1,1,1,2,3-pentafluoro-2-methyl-propane",,,,,,,C[C@@](CF)(C(F)(F)F)F
"1,1,1,2,3-pentafluoro-2-methylbutane",,,,,,,C[C@@H]([C@@](C)(C(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-3-(fluoromethoxy)propane",,,,,,,C(O[C@@H]([C@@H](C(F)(F)F)F)F)F
"1,1,1,2,3-pentafluoro-3-methoxypropane",,,,,,,CO[C@@H]([C@@H](C(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-3-methyl-2-(trifluoromethyl)butane",,,,,,,CC(C)(C(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3-pentafluoro-3-methyl-2-(trifluoromethyl)pentane",,,,,,,CC[C@@](C)(C(C(F)(F)F)(C(F)(F)F)F)F
"1,1,1,2,3-pentafluoropropane",,,,,,,C(F)[C@@H](F)C(F)(F)F
"1,1,1,2,4,4,4-heptafluoro-2-(trifluoromethyl)-butane",,,,,,,C(C(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F
"1,1,1,2,4,4,4-heptafluoro-3-(trifluoromethyl)-butane",,,,,,,C([C@@H](C(F)(F)F)F)(C(F)(F)F)C(F)(F)F
"1,1,1,2,4,4,4-heptafluoro-3-methylbutane",,,,,,,C[C@@H]([C@@H](C(F)(F)F)F)C(F)(F)F
"1,1,1,2,4,4,4-heptafluorobutane",,,,,,,C([C@@H](C(F)(F)F)F)C(F)(F)F
"1,1,1,2,4,4-hexafluoro-2-(trifluoromethyl)-butane",,,,,,,C(C(F)F)C(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2,4,5,5,5-octafluoro-3-methoxypentane",,,,,,,CO[C@H]([C@@H](C(F)(F)F)F)[C@@H](C(F)(F)F)F
"1,1,1,2,4,5,5-heptafluoro-3-methoxypentane",,,,,,,CO[C@@H]([C@@H](C(F)F)F)[C@@H](C(F)(F)F)F
"1,1,1,2,4-pentafluoro-2-(fluoromethyl)butane",,,,,,,C(CF)[C@@](CF)(C(F)(F)F)F
"1,1,1,2,4-pentafluoro-2-propoxybutane",,,,,,,CCCO[C@@](CCF)(C(F)(F)F)F
"1,1,1,2,4-pentafluoro-3-methoxybutane",,,,,,,CO[C@@H](CF)[C@@H](C(F)(F)F)F
"1,1,1,2,5,5,5-heptafluoro-3-methoxypentane",,,,,,,CO[C@@H](CC(F)(F)F)[C@@H](C(F)(F)F)F
"1,1,1,2,5,5,5-heptafluoro-4-methyl-2-(trifluoromethyl)-pentane",,,,,,,C[C@@H](CC(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F
"1,1,1,2,5,5,5-heptafluoro-4-methylpentane",,,,,,,C[C@@H](C[C@@H](C(F)(F)F)F)C(F)(F)F
"1,1,1,2,5,5,5-heptafluoro-pentane",,,,,,,C(CC(F)(F)F)[C@@H](C(F)(F)F)F
"1,1,1,2,5-pentafluoro-3-methoxypentane",,,,,,,CO[C@@H](CCF)[C@@H](C(F)(F)F)F
"1,1,1,2-tetrachloro-2-fluoroethane",,,,,,,[C@H](C(Cl)(Cl)Cl)(Cl)F
"1,1,1,2-tetrachloro-3,3,3-trifluoropropane",,,,,,,ClC([C@@H](C(F)(F)F)Cl)(Cl)Cl
"1,1,1,2-tetrachloroethane",,,,,,,C(Cl)(Cl)(Cl)CCl
"1,1,1,2-tetrafluoro-2,3-dimethylbutane",,,,,,,CC(C)[C@@](C)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-(1,1,2,2-tetrafluoroethoxy)-ethane",,,,,,,[C@H](C(F)(F)F)(OC(C(F)F)(F)F)F
"1,1,1,2-tetrafluoro-2-(1,1,2-trifluoroethoxy)ethane",,,,,,,C(C(O[C@@H](C(F)(F)F)F)(F)F)F
"1,1,1,2-tetrafluoro-2-(fluoromethoxy)-ethane",,,,,,,C(O[C@@H](C(F)(F)F)F)F
"1,1,1,2-tetrafluoro-2-(fluoromethoxy)butane",,,,,,,CC[C@@](C(F)(F)F)(OCF)F
"1,1,1,2-tetrafluoro-2-(fluoromethoxy)propane",,,,,,,C[C@@](C(F)(F)F)(OCF)F
"1,1,1,2-tetrafluoro-2-(fluoromethyl)butane",,,,,,,CC[C@@](CF)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-(trifluoromethoxy)ethane",,,,,,,FC([C@@H](OC(F)(F)F)F)(F)F
"1,1,1,2-tetrafluoro-2-(trifluoromethoxy)propane",,,,,,,C[C@@](C(F)(F)F)(OC(F)(F)F)F
"1,1,1,2-tetrafluoro-2-(trifluoromethyl)hexane",,,,,,,CCCCC(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-(trifluoromethyl)pentane",,,,,,,CCCC(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-methoxy-propane",,,,,,,C[C@@](C(F)(F)F)(OC)F
"1,1,1,2-tetrafluoro-2-methoxyethane",,,,,,,CO[C@@H](C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-methylbutane",,,,,,,CC[C@@](C)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-methylhexane",,,,,,,CCCC[C@@](C)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-methylpentane",,,,,,,CCC[C@@](C)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-2-methylpropane",,,,,,,CC(C)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-3-(fluoromethoxy)propane",,,,,,,C([C@@H](C(F)(F)F)F)OCF
"1,1,1,2-tetrafluoro-3-(trifluoromethoxy)propane",,,,,,,C([C@@H](C(F)(F)F)F)OC(F)(F)F
"1,1,1,2-tetrafluoro-3-methoxy-2-methylpentane",,,,,,,CC[C@@H]([C@@](C)(C(F)(F)F)F)OC
"1,1,1,2-tetrafluoro-3-methoxypropane",,,,,,,COC[C@@H](C(F)(F)F)F
"1,1,1,2-tetrafluoro-3-methyl-2-(trifluoromethyl)butane",,,,,,,CC(C)C(C(F)(F)F)(C(F)(F)F)F
"1,1,1,2-tetrafluoro-3-methylbutane",,,,,,,CC(C)[C@@H](C(F)(F)F)F
"1,1,1,2-tetrafluoro-3-propan-2-yloxypropane",,,,,,,CC(C)OC[C@@H](C(F)(F)F)F
"1,1,1,2-tetrafluoro-4-methyl-2-(trifluoromethyl)pentane",,,,,,,CC(C)CC(C(F)(F)F)(C(F)(F)F)F
