,carrier_phase_1_N,carrier_phase_1_W,carrier_phase_1_x,carrier_phase_2_N,carrier_phase_2_W,carrier_phase_2_x,"carrier_Kx(1,2)",solute_phase_1_N,solute_phase_1_W,solute_phase_1_x,solute_phase_2_N,solute_phase_2_W,solute_phase_2_x,"solute_Kx(1,2)",solvent_phase_1_N,solvent_phase_1_W,solvent_phase_1_x,solvent_phase_2_N,solvent_phase_2_W,solvent_phase_2_x,"solvent_Kx(1,2)",COSMO_name,file_name
4224,47.82854477,861.6467305,0.99038501,3.08076017,55.50089263,0.28076955,3.52739658,0.45330006,40.83250454,0.00938648,0.65684507,59.16749546,0.05986253,0.15680018,0.01103571,1.11670975,0.00022852,7.23495279,732.10925025,0.65936792,0.00034657,"n,2,2-tri(methyl)propan-1-amine","LIQEX_n,2,2-tri(methyl)propan-1-amine_tc40.0_W1100.0.tab"
4225,47.85485958,862.1208003,0.99119826,3.05444536,55.02682282,0.29900978,3.31493537,0.41784555,37.63882221,0.00865467,0.69229958,62.36117779,0.0677715,0.12770379,0.00710059,0.81811069,0.00014707,6.46845721,745.27803931,0.63321872,0.00023226,"n,2,3-trimethylbutan-2-amine","LIQEX_n,2,3-trimethylbutan-2-amine_tc40.0_W1100.0.tab"
4226,46.59237167,839.37667159,0.99301947,4.31693327,77.77095154,0.34684123,2.86303817,0.31718924,28.57187145,0.00676023,0.7929559,71.42812855,0.06370953,0.10611024,0.01033628,1.04593432,0.0002203,7.3365355,742.38846568,0.58944924,0.00037373,"n,2-di(methyl)butan-1-amine","LIQEX_n,2-di(methyl)butan-1-amine_tc40.0_W1100.0.tab"
4227,44.42967113,800.41492069,0.99413853,6.47963381,116.73270243,0.41328564,2.40545249,0.23030031,20.74506292,0.0051531,0.87984483,79.25493708,0.05611848,0.09182538,0.03165834,2.75946546,0.00070837,8.31886396,725.10488454,0.53059588,0.00133505,"n,2-di(methyl)propan-1-amine","LIQEX_n,2-di(methyl)propan-1-amine_tc40.0_W1100.0.tab"
4228,43.38306119,781.55990342,0.99438753,7.52624375,135.58771971,0.45004322,2.20953904,0.19929953,17.95256495,0.00456816,0.91084561,82.04743505,0.0544654,0.08387285,0.04556105,3.97128034,0.00104431,8.28629069,722.26566966,0.49549138,0.00210763,"n,2-dimethylpropan-2-amine","LIQEX_n,2-dimethylpropan-2-amine_tc40.0_W1100.0.tab"
4229,45.48860561,819.49196829,0.99431346,5.42069934,97.65565484,0.39788527,2.49899632,0.24864873,22.39785807,0.00543509,0.8614964,77.60214193,0.06323478,0.08595108,0.01150347,1.16404282,0.00025145,7.34157906,742.89882718,0.53887995,0.00046661,"n,3-di(methyl)butan-1-amine","LIQEX_n,3-di(methyl)butan-1-amine_tc40.0_W1100.0.tab"
4230,47.76589009,860.51798617,0.99153698,3.14341485,56.62963696,0.30404721,3.26112592,0.40152208,36.16843097,0.0083349,0.70862306,63.83156903,0.06854166,0.12160399,0.00617182,0.71110027,0.00012812,6.48653714,747.36115973,0.62741114,0.0002042,"n,3-dimethylpentan-3-amine","LIQEX_n,3-dimethylpentan-3-amine_tc40.0_W1100.0.tab"
4231,48.15585482,867.54332714,0.99202632,2.75345012,49.60429599,0.30521759,3.25022999,0.38595037,34.76575812,0.0079507,0.72419476,65.23424188,0.08027637,0.09904106,0.00111511,0.15751488,2.2972e-05,5.54362469,783.06322512,0.61450605,3.7382e-05,"n,6-dimethyl-5-hepten-2-amine","LIQEX_n,6-dimethyl-5-hepten-2-amine_tc40.0_W1100.0.tab"
4232,48.2474797,869.19397894,0.99062396,2.66182524,47.95364419,0.2888558,3.42947928,0.45530078,41.01272563,0.0093483,0.65484436,58.98727437,0.07106236,0.13154975,0.00135118,0.19086081,2.7743e-05,5.89839647,833.17641919,0.64008184,4.3342e-05,"n,a-dimethylcyclopentaneethanamine","LIQEX_n,a-dimethylcyclopentaneethanamine_tc40.0_W1100.0.tab"
4233,35.3110634,636.14024785,0.99109608,15.59824155,281.00737528,0.61787694,1.60403369,0.14537783,13.09538913,0.0040804,0.96476731,86.90461087,0.03821633,0.10677115,0.17185365,15.14922948,0.00482352,8.68189106,765.32540052,0.34390673,0.01402564,"n,n',n'-trimethylmethanediamine","LIQEX_n,n',n'-trimethylmethanediamine_tc40.0_W1100.0.tab"
4234,31.37111369,565.1607774,0.79365966,19.53819125,351.98684572,0.79365936,1.00000037,0.6840893,61.62160967,0.01730682,0.42605583,38.37839033,0.01730678,1.00000094,7.47195875,523.73545658,0.18903353,4.65360811,326.18750342,0.18903386,0.99999837,"n,n'-bis(methylene)-methanediamine","LIQEX_n,n'-bis(methylene)-methanediamine_tc40.0_W1100.0.tab"
4235,40.54737386,730.47407753,0.99565872,10.36193108,186.6735456,0.56420849,1.76470087,0.15406853,13.87823322,0.00378322,0.95607661,86.12176678,0.0520585,0.07267255,0.02272638,2.64092557,0.00055806,7.04742152,818.94753443,0.38373301,0.00145428,"n,n'-diethyl-1,2-ethanediamine","LIQEX_n,n'-diethyl-1,2-ethanediamine_tc40.0_W1100.0.tab"
4236,37.68033104,678.82337204,0.99432953,13.2289739,238.32425108,0.60038701,1.65614866,0.13631495,12.27902104,0.00359715,0.97383018,87.72097896,0.04419655,0.08139,0.07856879,8.02804869,0.00207332,7.83127345,800.18854131,0.35541644,0.00583349,"n,n'-dimethyl-1,2-propanediamine","LIQEX_n,n'-dimethyl-1,2-propanediamine_tc40.0_W1100.0.tab"
4237,13.43265533,241.99363789,0.82471088,37.47664961,675.15398524,0.85623535,0.96352454,0.34103598,30.7199455,0.02093823,0.76910916,69.2800545,0.01757197,1.19207855,2.51402323,256.87936896,0.15435089,5.52334003,564.36714104,0.12619268,1.22366932,"n,n'-dimethyl-1,3-propanediamine","LIQEX_n,n'-dimethyl-1,3-propanediamine_tc40.0_W1100.0.tab"
4238,37.50989711,675.75294971,0.99413572,13.39940783,241.39467342,0.60143702,1.65293506,0.15612847,14.06378875,0.00413792,0.95401667,85.93621125,0.04282137,0.09663216,0.06513759,7.43802057,0.00172636,7.925563,905.01510943,0.35574162,0.00485285,"n,n'-dimethylpiperazine","LIQEX_n,n'-dimethylpiperazine_tc40.0_W1100.0.tab"
4239,50.87799507,916.58356567,0.97862012,0.03130987,0.56405746,0.00394273,248.20963384,1.10825645,99.82987017,0.02131692,0.00188869,0.17012983,0.00023784,89.6306512,0.00327335,0.27809373,6.2962e-05,7.90796398,671.83613627,0.99581943,6.3226e-05,"n,n,1,1-tetramethylboranamine","LIQEX_n,n,1,1-tetramethylboranamine_tc40.0_W1100.0.tab"
4240,50.8542119,916.15510422,0.97871287,0.05509304,0.99251891,0.00925972,105.69605565,1.1053858,99.57128741,0.02127366,0.00475933,0.42871259,0.00079992,26.59524286,0.00069962,0.1044063,1.3464e-05,5.88989897,878.9715637,0.98994036,1.3601e-05,"n,n,2,6-tetramethylbenzeneamine","LIQEX_n,n,2,6-tetramethylbenzeneamine_tc40.0_W1100.0.tab"
4241,49.91177355,899.17677198,0.98356775,0.99753139,17.97085115,0.13140282,7.48530738,0.83234925,74.97661588,0.01640238,0.27779588,25.02338412,0.0365935,0.44824588,0.00151555,0.17461758,2.9866e-05,6.31607315,727.72076242,0.83200369,3.5895e-05,"n,n,2-trimethyl-1-butanamine","LIQEX_n,n,2-trimethyl-1-butanamine_tc40.0_W1100.0.tab"
4242,49.26419459,887.5104272,0.98612449,1.64511035,29.63719592,0.17973843,5.48643503,0.68825336,61.99670095,0.01377681,0.42189178,38.00329905,0.04609427,0.29888728,0.00493063,0.4989335,9.8697e-05,7.08580027,717.0164165,0.77416729,0.00012749,"n,n,2-trimethyl-1-propanamine","LIQEX_n,n,2-trimethyl-1-propanamine_tc40.0_W1100.0.tab"
4243,36.41724136,656.06840228,0.85490077,14.49206358,261.07922085,0.85489945,1.00000168,0.79412386,71.53333689,0.01864219,0.31602128,28.46666311,0.01864237,0.99998943,5.38684326,620.42504552,0.12645704,2.1436907,246.89773448,0.12645818,0.99999017,"n,n,2-trimethylpropanamide","LIQEX_n,n,2-trimethylpropanamide_tc40.0_W1100.0.tab"
4244,50.83795595,915.86224792,0.97887243,0.07134899,1.28537521,0.01461075,66.9941881,1.09720084,98.83399979,0.02112633,0.01294429,1.16600021,0.00265071,7.97866108,6.4191e-05,0.01016052,1.236e-06,4.79902902,759.61571948,0.98273854,1.2577e-06,"n,n,n',n'-tetraethylmethanediamine","LIQEX_n,n,n',n'-tetraethylmethanediamine_tc40.0_W1100.0.tab"
4245,42.77493871,770.60437989,0.99449788,8.13436623,146.54324323,0.5150304,1.93095073,0.21657194,19.50843502,0.0050352,0.89357319,80.49156498,0.05657692,0.08899747,0.02008291,2.33374027,0.00046692,6.76601402,786.24649973,0.42839268,0.00108993,"n,n,n',n'-tetramethyl-1,2-ethanediamine","LIQEX_n,n,n',n'-tetramethyl-1,2-ethanediamine_tc40.0_W1100.0.tab"
4246,46.87894078,844.53930686,0.99203203,4.03036416,72.60831626,0.3934178,2.52157411,0.37346225,33.64084942,0.00790305,0.73668288,66.35915058,0.07191017,0.10990174,0.00306812,0.44260255,6.4926e-05,5.47744154,790.16815745,0.53467203,0.00012143,"n,n,n',n'-tetramethyl-1,3-butanediamine","LIQEX_n,n,n',n'-tetramethyl-1,3-butanediamine_tc40.0_W1100.0.tab"
4247,45.59780604,821.45924954,0.99342848,5.3114989,95.68837359,0.45532711,2.18179161,0.29883527,26.91857701,0.00651065,0.81130986,73.08142299,0.06954937,0.09361206,0.00279374,0.4030205,6.0866e-05,5.54242873,799.5431195,0.47512352,0.00012811,"n,n,n',n'-tetramethyl-1,4-butanediamine","LIQEX_n,n,n',n'-tetramethyl-1,4-butanediamine_tc40.0_W1100.0.tab"
4248,32.44933596,584.58530085,0.99333756,18.45996898,332.56232228,0.68628808,1.44740524,0.11797,10.62653826,0.00361129,0.99217514,89.37346174,0.03688619,0.09790357,0.09967175,11.47993027,0.00305115,7.44613592,857.62635973,0.27682573,0.0110219,"n,n,n',n'-tetramethylhydrazonoformamide","LIQEX_n,n,n',n'-tetramethylhydrazonoformamide_tc40.0_W1100.0.tab"
4249,38.55214141,694.52931834,0.9945552,12.35716353,222.61830478,0.58859465,1.68971255,0.14768804,13.30348952,0.00381001,0.96245709,86.69651048,0.04584362,0.08310882,0.06336984,6.47504108,0.00163479,7.67473193,784.19334892,0.36556173,0.00447201,"n,n,n'-trimethylethanediamine","LIQEX_n,n,n'-trimethylethanediamine_tc40.0_W1100.0.tab"
4250,29.39057013,529.48064337,0.98950922,21.51873481,387.66697975,0.67657295,1.46253237,0.10075323,9.07568127,0.00339212,1.0093919,90.92431873,0.0317364,0.10688417,0.21084574,18.16141514,0.00709866,9.27736424,799.11532486,0.29169065,0.02433629,"n,n,n'-trimethylimidoformamide","LIQEX_n,n,n'-trimethylimidoformamide_tc40.0_W1100.0.tab"
4251,50.4461061,908.80294601,0.97922656,0.46319884,8.34467712,0.06441249,15.20293457,1.06563916,95.99097709,0.02068548,0.04450597,4.00902291,0.00618901,3.3415076,0.00453134,1.06509665,8.7959e-05,6.6834289,1570.94907335,0.9293985,9.4643e-05,"n,n-bis(difluoromethyl)-1,1,2,2,2-pentafluoro-ethanamine","LIQEX_n,n-bis(difluoromethyl)-1,1,2,2,2-pentafluoro-ethanamine_tc40.0_W1100.0.tab"
4252,48.95924711,882.01669957,0.97568367,1.95005783,35.13092355,0.17663823,5.52362262,0.76057301,68.51113305,0.01515707,0.34957213,31.48886695,0.0316646,0.47868056,0.45960662,50.15143303,0.00915926,8.74021019,953.71573697,0.79169717,0.01156915,"n,n-bis(fluoromethyl)ethanamine","LIQEX_n,n-bis(fluoromethyl)ethanamine_tc40.0_W1100.0.tab"
4253,50.88468493,916.70408559,0.97867288,0.02462001,0.44353753,0.00545353,179.45792668,1.10884334,99.88273661,0.02132655,0.00130179,0.11726339,0.00028836,73.9606178,2.9395e-05,0.0074445,5.6535e-07,4.48858537,1136.7855955,0.99425811,5.6861e-07,"n,n-bis(trifluoromethyl)-2-trimethylsilylethanamine","LIQEX_n,n-bis(trifluoromethyl)-2-trimethylsilylethanamine_tc40.0_W1100.0.tab"
4254,50.86197503,916.29495947,0.97864075,0.04732991,0.85266366,0.00645618,151.58232673,1.10720849,99.73547162,0.02130392,0.00293665,0.26452838,0.00040058,53.18298817,0.00287554,0.52070205,5.5328e-05,7.28067505,1318.38459795,0.99314323,5.571e-05,"n,n-bis(trifluoromethyl)-ethanamine","LIQEX_n,n-bis(trifluoromethyl)-ethanamine_tc40.0_W1100.0.tab"
4255,50.8777986,916.58002627,0.97867251,0.03150634,0.56759685,0.00536146,182.53899164,1.10845597,99.84784236,0.02132198,0.00168917,0.15215764,0.00028745,74.17786139,0.0002867,0.05995784,5.5148e-06,5.843251,1222.01861216,0.99435109,5.5462e-06,"n,n-bis(trifluoromethyl)butan-1-amine","LIQEX_n,n-bis(trifluoromethyl)butan-1-amine_tc40.0_W1100.0.tab"
4256,49.29390937,888.04574851,0.98892391,1.61539557,29.10187462,0.20153926,4.90685189,0.55141246,49.67030346,0.01106232,0.55873268,50.32969654,0.06970836,0.1586958,0.00068654,0.09420913,1.3773e-05,5.84116156,801.54139087,0.72875238,1.89e-05,"n,n-di-2-propenyl-2-propen-1-amine","LIQEX_n,n-di-2-propenyl-2-propen-1-amine_tc40.0_W1100.0.tab"
4257,48.71777216,877.66644999,0.98435553,2.19153278,39.48117313,0.22719834,4.33258723,0.68376344,61.59225669,0.01381562,0.42638169,38.40774331,0.04420341,0.31254328,0.0905132,10.78745874,0.00182884,7.0279871,837.60296126,0.72859826,0.00251008,"n,n-diethyl-1-fluoroethanamine","LIQEX_n,n-diethyl-1-fluoroethanamine_tc40.0_W1100.0.tab"
4258,48.7806423,878.799076,0.98525827,2.12866264,38.34854713,0.23177885,4.25086021,0.6881393,61.98642649,0.01389885,0.42200584,38.01357351,0.04594999,0.30247444,0.0417311,7.05862856,0.00084287,6.63335606,1122.00239144,0.72227116,0.00116698,"n,n-diethyl-2,2,2-trifluoroacetamide","LIQEX_n,n-diethyl-2,2,2-trifluoroacetamide_tc40.0_W1100.0.tab"
4259,50.66755851,912.79248288,0.97946496,0.24174643,4.35514025,0.03545713,27.62451792,1.05827258,95.32740781,0.02045768,0.05187255,4.67259219,0.00760819,2.68946954,0.00400184,0.620934,7.736e-05,6.52437257,1012.334526,0.95693468,8.0841e-05,"n,n-diethyl-2,2,2-trifluoroethanamine","LIQEX_n,n-diethyl-2,2,2-trifluoroethanamine_tc40.0_W1100.0.tab"
4260,50.23741577,905.04332195,0.98661391,0.67188917,12.10430117,0.10374222,9.51052476,0.68149258,61.38770095,0.01338385,0.42865256,38.61229905,0.06618557,0.20221412,0.00011404,0.01770824,2.2396e-06,5.37598395,834.79035176,0.8300722,2.6985e-06,"n,n-diethylcyclohexanamine","LIQEX_n,n-diethylcyclohexanamine_tc40.0_W1100.0.tab"
4261,13.5749454,244.55703962,0.63017744,37.33435954,672.5905835,0.99596525,0.63273069,1.00502489,90.53094557,0.04665536,0.10512025,9.46905443,0.00280428,16.63719012,6.96149498,808.96241799,0.3231672,0.04612469,5.35993201,0.00123046,262.63862814,"n,n-diethylethylenediamine","LIQEX_n,n-diethylethylenediamine_tc40.0_W1100.0.tab"
4262,36.26296445,653.28905384,0.83993276,14.64634049,263.85856929,0.83993286,0.99999994,0.79076101,71.23041683,0.01831582,0.31938413,28.76958317,0.01831592,0.99999743,6.11992642,619.01505544,0.14175142,2.47178879,250.01517456,0.14175122,1.00000068,"n,n-diethylformamide","LIQEX_n,n-diethylformamide_tc40.0_W1100.0.tab"
4263,50.88198721,916.65548543,0.97871728,0.02731773,0.4921377,0.00586587,166.84925597,1.10642273,99.66469163,0.02128209,0.00372241,0.33530837,0.0007993,26.63778004,3.2551e-05,0.00512019,6.2612e-07,4.6260254,727.66130981,0.99333483,6.3032e-07,"n,n-diisopropylisobutylamine","LIQEX_n,n-diisopropylisobutylamine_tc40.0_W1100.0.tab"
4264,49.0404662,883.47988774,0.98814898,1.86883874,33.66773538,0.21363055,4.62549917,0.58551436,52.74214518,0.01179792,0.52463078,47.25785482,0.05997155,0.19672729,0.00263514,0.30361422,5.3097e-05,6.35452427,732.15099578,0.72639789,7.3097e-05,"n,n-diisopropylmethylamine","LIQEX_n,n-diisopropylmethylamine_tc40.0_W1100.0.tab"
4265,50.89447247,916.88041133,0.9786649,0.01483247,0.26721179,0.00345629,283.1582443,1.10949205,99.94117149,0.02133475,0.00065308,0.05882851,0.00015218,140.19749943,1.8146e-05,0.00310891,3.4894e-07,4.27595666,732.57389109,0.99639153,3.5021e-07,"n,n-diisopropylpentan-3-amine","LIQEX_n,n-diisopropylpentan-3-amine_tc40.0_W1100.0.tab"
4266,50.45084696,908.88835411,0.97878708,0.45845798,8.25926902,0.05267791,18.58128175,1.03660955,93.37603818,0.02011106,0.07353559,6.62396182,0.00844941,2.37971986,0.05679478,8.24087039,0.00110186,8.17104611,1185.61128961,0.93887267,0.00117362,"n,n-dimethyl-1,1,2,2-tetrafluoroethylamine","LIQEX_n,n-dimethyl-1,1,2,2-tetrafluoroethylamine_tc40.0_W1100.0.tab"
4267,19.86820433,357.93213837,0.83098767,31.04110061,559.21548476,0.83098957,0.99999768,0.43325691,39.02705126,0.01812097,0.67688823,60.97294874,0.01812072,1.00001415,3.60768323,318.02421757,0.15089136,5.6363917,496.85877243,0.15088971,1.00001108,"n,n-dimethyl-1,1-ethanediamine","LIQEX_n,n-dimethyl-1,1-ethanediamine_tc40.0_W1100.0.tab"
4268,30.26816087,545.29072491,0.83052389,20.64114407,371.85689822,0.83051785,1.00000727,0.66002669,59.4540905,0.01811038,0.45011844,40.5459095,0.01811098,0.99996665,5.51647249,475.16703972,0.15136573,3.76207936,324.05058028,0.15137117,0.9999639,"n,n-dimethyl-1-(methylideneamino)methanamine","LIQEX_n,n-dimethyl-1-(methylideneamino)methanamine_tc40.0_W1100.0.tab"
4269,48.0912587,866.37960706,0.98983778,2.81804624,50.76801607,0.26463255,3.74041937,0.4880747,43.96494494,0.01004579,0.62207044,56.03505506,0.05841639,0.17197009,0.00565673,0.57240754,0.00011643,7.20878606,729.46142246,0.67695107,0.00017199,"n,n-dimethyl-1-butanamine","LIQEX_n,n-dimethyl-1-butanamine_tc40.0_W1100.0.tab"
4270,50.03233993,901.34881431,0.98152804,0.87696501,15.79880882,0.09347709,10.50064092,0.89641819,80.7478374,0.01758582,0.21372695,19.2521626,0.02278149,0.77195189,0.04516992,4.97580969,0.00088614,8.29091132,913.30681031,0.88374141,0.00100273,"n,n-dimethyl-1h-pyrrol-1-amine","LIQEX_n,n-dimethyl-1h-pyrrol-1-amine_tc40.0_W1100.0.tab"
4271,49.38795808,889.74006651,0.98605251,1.52134686,27.40755662,0.15981088,6.17011307,0.67894817,61.15850466,0.0135555,0.43119697,38.84149534,0.04529537,0.29927258,0.01963323,2.38758165,0.00039199,7.56712641,920.23206835,0.79489375,0.00049313,"n,n-dimethyl-3-chloropropylamine","LIQEX_n,n-dimethyl-3-chloropropylamine_tc40.0_W1100.0.tab"
4272,17.84055669,321.40340909,0.80730512,33.06874825,595.74421403,0.80730523,0.99999989,0.38903624,35.04372766,0.01760432,0.7211089,64.95627234,0.01760439,0.99999775,3.86930914,286.81350729,0.17509056,7.17203332,531.62876271,0.17509039,1.00000074,"n,n-dimethyl-methanediamine","LIQEX_n,n-dimethyl-methanediamine_tc40.0_W1100.0.tab"
4273,47.0175517,847.03642754,0.99106074,3.89175324,70.11119558,0.32511787,3.04831139,0.38136766,34.35295529,0.00803867,0.72877747,65.64704471,0.06088222,0.13203631,0.04272542,6.58544247,0.00090059,7.34975348,1132.84743753,0.61399992,0.00146676,"n,n-dimethyl-n'-(2,2,2-trifluoroethyl)imidoformamide","LIQEX_n,n-dimethyl-n'-(2,2,2-trifluoroethyl)imidoformamide_tc40.0_W1100.0.tab"
4274,42.81569836,771.33867817,0.99490392,8.09360659,145.80894496,0.50115734,1.98521374,0.19758232,17.79788211,0.0045912,0.91256281,82.20211789,0.05650603,0.08125157,0.02172735,2.48103315,0.00050488,7.14366197,815.73031685,0.44233663,0.00114139,"n,n-dimethyl-n'-propylimidoformamide","LIQEX_n,n-dimethyl-n'-propylimidoformamide_tc40.0_W1100.0.tab"
4275,50.54715895,910.62344571,0.9800951,0.36214599,6.52417742,0.05468252,17.92475346,1.02527951,92.35544735,0.01987988,0.08486563,7.64455265,0.01281435,1.55139397,0.00129018,0.14865124,2.5016e-05,6.17569001,711.54619876,0.93250313,2.6829e-05,"n,n-dimethyl-neopentylamine","LIQEX_n,n-dimethyl-neopentylamine_tc40.0_W1100.0.tab"
4276,50.77252274,914.68344739,0.97889999,0.1367822,2.46417573,0.0199561,49.05292602,1.09120322,98.29374454,0.02103852,0.01894191,1.70625546,0.00276357,7.61132674,0.00318941,0.43123009,6.1492e-05,6.69843032,905.67500991,0.97728033,6.2922e-05,"n,n-dimethyl-o-toluidine","LIQEX_n,n-dimethyl-o-toluidine_tc40.0_W1100.0.tab"
4277,33.31160798,600.11941073,0.99252342,17.59769696,317.0282124,0.66654205,1.48906444,0.1210539,10.90433074,0.00360682,0.98909124,89.09566926,0.03746348,0.09627558,0.12987926,13.27088041,0.00386977,7.81469246,798.49431959,0.29599448,0.01307379,"n,n-dimethyl-propanediamine","LIQEX_n,n-dimethyl-propanediamine_tc40.0_W1100.0.tab"
4278,31.77088019,572.36270031,0.81677011,19.13842476,344.78492281,0.81676994,1.00000019,0.69280701,62.4068858,0.01781078,0.41733813,37.5931142,0.01781073,1.00000246,6.43450413,560.57910245,0.16541911,3.87607993,337.68715755,0.16541934,0.99999881,"n,n-dimethylacetamide","LIQEX_n,n-dimethylacetamide_tc40.0_W1100.0.tab"
4279,50.75502384,914.36819904,0.97882316,0.1542811,2.77942409,0.01974551,49.57208687,1.08926817,98.11943763,0.02100681,0.02087697,1.88056237,0.00267192,7.86131795,0.00881663,1.06840223,0.00017003,7.63831951,925.61443777,0.97758257,0.00017393,"n,n-dimethylaniline","LIQEX_n,n-dimethylaniline_tc40.0_W1100.0.tab"
4280,49.55335633,892.71976964,0.98575672,1.35594861,24.42785348,0.16175534,6.09411075,0.71123096,64.06648461,0.0141484,0.39891417,35.93351539,0.04758772,0.29731667,0.00476948,0.64486744,9.4878e-05,6.62785029,896.13209256,0.79065694,0.00012,"n,n-dimethylbenzylamine","LIQEX_n,n-dimethylbenzylamine_tc40.0_W1100.0.tab"
4281,35.91699495,647.05630121,0.85387044,14.99230999,270.09132192,0.85386949,1.00000123,0.78321579,70.55075629,0.01861973,0.32692935,29.44924371,0.01861988,0.99999117,5.36354199,617.74134107,0.12750983,2.23884195,257.85669893,0.12751063,0.99999302,"n,n-dimethylbutanamide","LIQEX_n,n-dimethylbutanamide_tc40.0_W1100.0.tab"
4282,47.95126931,863.85765277,0.99013725,2.95803563,53.28997035,0.28862213,3.43056902,0.47399438,42.69661388,0.00978743,0.63615075,57.30338612,0.06207065,0.15768108,0.00364767,0.46408608,7.532e-05,6.65463146,846.65584392,0.64930722,0.000116,"n,n-dimethylcyclohexylamine","LIQEX_n,n-dimethylcyclohexylamine_tc40.0_W1100.0.tab"
4283,14.56508864,262.39479097,0.83009914,36.3442163,654.75283216,0.83010117,0.99999741,0.31761504,28.61022673,0.01810164,0.7925301,71.38977327,0.01810137,1.00001566,2.66350011,234.79265918,0.15179922,6.64612925,585.86908082,0.15179746,1.00001233,"n,n-dimethylethylenediamine","LIQEX_n,n-dimethylethylenediamine_tc40.0_W1100.0.tab"
4284,46.47663607,837.29165721,0.99202374,4.43266887,79.85596592,0.33168884,2.99082727,0.34959684,31.49109289,0.00746199,0.7605483,68.50890711,0.0569105,0.13111817,0.02409336,2.10007205,0.00051426,8.17072016,712.19208795,0.61140066,0.00084112,"n,n-dimethylisopropylamine","LIQEX_n,n-dimethylisopropylamine_tc40.0_W1100.0.tab"
4285,27.10470304,488.30000725,0.99074257,23.8046019,428.84761587,0.75863086,1.30596048,0.12902218,11.62210035,0.00471607,0.98112295,88.37789965,0.03126749,0.15082983,0.12424215,16.05218697,0.00454135,6.59264791,851.77548303,0.21010165,0.02161501,"n,n-dimethylpivalamide","LIQEX_n,n-dimethylpivalamide_tc40.0_W1100.0.tab"
4286,46.52983388,838.25003305,0.99208695,4.37947106,78.89759007,0.3194311,3.10579393,0.33802402,30.44863355,0.00720719,0.77212111,69.55136645,0.05631719,0.12797498,0.03310559,2.81887563,0.00070586,8.55862918,728.75047437,0.62425171,0.00113073,"n,n-dimethylprop-2-en-1-amine","LIQEX_n,n-dimethylprop-2-en-1-amine_tc40.0_W1100.0.tab"
4287,46.24692078,833.15326177,0.99067089,4.66238417,83.99436136,0.32086629,3.08748916,0.3289079,29.62746814,0.00704565,0.78123724,70.37253186,0.05376492,0.13104551,0.1065975,8.86167849,0.00228346,9.08699264,755.42117151,0.6253688,0.00365139,"n,n-dimethylprop-2-yn-1-amine","LIQEX_n,n-dimethylprop-2-yn-1-amine_tc40.0_W1100.0.tab"
4288,34.60770894,623.46908944,0.83771995,16.301596,293.67853369,0.83772,0.99999997,0.75466639,67.97907409,0.01826758,0.35547875,32.02092591,0.01826764,0.99999811,5.94941262,601.76801633,0.14401247,2.80240566,283.45623367,0.14401236,1.00000043,"n,n-dimethylpropanamide","LIQEX_n,n-dimethylpropanamide_tc40.0_W1100.0.tab"
4289,50.14123617,903.31061539,0.98914406,0.76806877,13.83700774,0.11672402,8.47441384,0.55025046,49.56563223,0.01085488,0.55989468,50.43436777,0.08508764,0.12757057,5.3652e-05,0.00768672,1.0584e-06,5.25224827,752.49290328,0.79818834,1.3263e-06,"n,n-dipropyl-1-propanamine","LIQEX_n,n-dipropyl-1-propanamine_tc40.0_W1100.0.tab"
4290,40.01207822,720.830553,0.79930371,10.89722672,196.31707013,0.79930366,1.00000001,0.87251915,78.59505252,0.01742993,0.23762598,21.40494748,0.01742969,1.00000212,9.17406974,817.35043171,0.18326636,2.49854755,222.60446829,0.18326665,0.99999974,"n,o-dimethylcarbamate","LIQEX_n,o-dimethylcarbamate_tc40.0_W1100.0.tab"
4291,39.41388719,710.05394789,0.83850985,11.49541775,207.09367524,0.83850987,1.00000001,0.85947018,77.41962322,0.01828478,0.25067495,22.58037678,0.01828497,0.99999779,6.73132262,680.85623225,0.14320537,1.96324835,198.57759775,0.14320516,1.00000019,"n-(1,1-dimethylethyl)-formamide","LIQEX_n-(1,1-dimethylethyl)-formamide_tc40.0_W1100.0.tab"
4292,14.88834491,268.2183573,0.81292545,36.02096004,648.92926583,0.81292886,0.99999566,0.32466546,29.24531675,0.01772721,0.78547968,70.75468325,0.01772688,1.00001948,3.1015164,220.58407368,0.16934734,7.50366126,533.67061632,0.16934426,1.00001882,n-(1-methylethylidene)-methanamine,LIQEX_n-(1-methylethylidene)-methanamine_tc40.0_W1100.0.tab
4293,49.69997828,895.36121159,0.98520353,1.20932666,21.78641154,0.17440769,5.64894413,0.74583244,67.18332679,0.01478465,0.3643127,32.81667321,0.05254076,0.28139436,0.00059617,0.0842125,1.1818e-05,5.36026731,757.1631275,0.77305155,1.5287e-05,"n-(2,2-dimethylpropylidene)-2-methylpropan-1-amine","LIQEX_n-(2,2-dimethylpropylidene)-2-methylpropan-1-amine_tc40.0_W1100.0.tab"
4294,46.7773987,842.70999338,0.99228166,4.13190625,74.43762975,0.34072229,2.9122894,0.32889808,29.62658351,0.00697686,0.78124706,70.37341649,0.06442263,0.10829841,0.03495392,4.16584504,0.00074147,7.21375004,859.74238496,0.59485508,0.00124648,n-(2-fluoroethyl)-2-methylpropan-2-amine,LIQEX_n-(2-fluoroethyl)-2-methylpropan-2-amine_tc40.0_W1100.0.tab
