file_name,COSMO_name,A,B,C,Ae,Be,Ce,De,Ee,Fe,Ge,Density,Volume,T_boil,CAS_Number
"PVAP_2-(difluoromethyl)-1,1,2,3,3-pentafluoro-propane.tab","2-(difluoromethyl)-1,1,2,3,3-pentafluoro-propane",13.72116721,2587.67344151,-51.67116387,50.24920544,-6122.3433492,0.0,0.0,-4.92908463,141540.0,-2.0,1.51040981,0.20235026,335.942351376431,
"PVAP_2-(difluoromethyl)-1,1,3,3-tetrafluoro-2-methylpropane.tab","2-(difluoromethyl)-1,1,3,3-tetrafluoro-2-methylpropane",13.73804197,2863.33534781,-52.68502846,49.57746299,-6296.15072777,0.0,0.0,-4.84088004,106230.0,-2.0,1.35614311,0.22051493,366.65726281461485,
"PVAP_2-(difluoromethyl)-1,1-difluorobutane.tab","2-(difluoromethyl)-1,1-difluorobutane",13.88138486,2745.10981821,-51.75625607,52.15320975,-6445.99831703,0.0,0.0,-5.16468916,145260.0,-2.0,1.15618687,0.20697527,348.1067365405603,
"PVAP_2-(difluoromethyl)-2,3,3,3-tetrafluoropropanal.tab","2-(difluoromethyl)-2,3,3,3-tetrafluoropropanal",13.64744341,2447.55825081,-57.57441296,48.19378541,-5732.25574716,0.0,0.0,-4.66967825,98875.3602723,-2.0,1.47655965,0.20248296,328.648548332566,
"PVAP_2-(difluoromethyl)-2,3,3,3-tetrafluoropropanoicacid.tab","2-(difluoromethyl)-2,3,3,3-tetrafluoropropanoicacid",13.75258649,3020.03453681,-79.56528414,43.62997443,-5342.50978727,0.0,0.0,-4.11147647,-209300.0,-2.0,1.60845839,0.20239619,410.1926963477141,
"PVAP_2-(difluoromethyl)-2,3,3,4,4,5,5-heptafluorotetrahydro-furan.tab","2-(difluoromethyl)-2,3,3,4,4,5,5-heptafluorotetrahydro-furan",13.89679736,3054.34038986,-42.60832898,54.08259637,-7015.7107227,0.0,0.0,-5.41267391,198480.0,-2.0,1.69053342,0.24364592,371.7943158138508,
PVAP_2-(dimethylamino)-1-propanol.tab,2-(dimethylamino)-1-propanol,14.07445405,3359.97586794,-54.54941706,49.06851671,-6668.51452666,0.0,0.0,-4.73142562,48338.7249263,-2.0,0.83448679,0.205284,409.8722721156996,
PVAP_2-(dimethylamino)-ethanol.tab,2-(dimethylamino)-ethanol,13.3508895,2666.84964641,-81.5708201,13.55999554,-2103.728793,0.0,0.0,-0.10536726,-430810.0,-2.0,0.85124218,0.17388113,386.9624541643712,
PVAP_2-(ethenyloxy)-2-methylpropane.tab,2-(ethenyloxy)-2-methylpropane,14.4104517,3344.76901997,-49.62472045,62.71725158,-8052.2714521,0.0,0.0,-6.51388716,209520.0,-2.0,0.79144637,0.21014528,391.20238932538416,
PVAP_2-(ethenyloxy)-ethanol.tab,2-(ethenyloxy)-ethanol,13.59422702,2863.27721413,-106.13412133,29.08907331,-2757.80027067,0.0,0.0,-2.32346709,-706660.0,-2.0,0.97362149,0.15026652,425.1304533701874,
PVAP_2-(ethenyloxy)-propane.tab,2-(ethenyloxy)-propane,14.10046186,2855.26633363,-49.85955044,57.08792887,-7049.19523823,0.0,0.0,-5.79603712,193820.0,-2.0,0.77940907,0.18350682,350.9803670556128,
PVAP_2-(ethylamino)ethanol.tab,2-(ethylamino)ethanol,12.88720046,2490.67851596,-123.64455017,-63.75752757,7520.95948246,0.0,0.0,9.97409936,-1748800.0,-2.0,0.89008298,0.16629343,424.8561223679809,
PVAP_2-(ethylthio)-2-methylpropane.tab,2-(ethylthio)-2-methylpropane,14.84422237,3600.58384772,-48.39178655,71.07352935,-9116.95928627,0.0,0.0,-7.57716704,276130.0,-2.0,0.83709978,0.23455331,400.49650606967975,
PVAP_2-(ethylthio)-ethanol.tab,2-(ethylthio)-ethanol,13.77871588,3217.96693922,-92.71054451,18.91458459,-2557.44601121,0.0,0.0,-0.85555844,-653600.0,-2.0,1.01799868,0.17321095,444.0023018500466,
PVAP_2-(fluoromethoxy)-2-methylpropane.tab,2-(fluoromethoxy)-2-methylpropane,14.14276425,3109.8546509,-52.07458041,57.24104612,-7272.80522544,0.0,0.0,-5.81661928,159890.0,-2.0,0.89131588,0.19773933,378.5880094641768,
PVAP_2-(fluoromethoxy)propane.tab,2-(fluoromethoxy)propane,13.92621011,2764.82255971,-54.27140064,53.04971486,-6524.21794576,0.0,0.0,-5.28291993,135340.0,-2.0,0.90535132,0.16894697,351.31256032435573,
PVAP_2-(methoxymethyl)-furan.tab,2-(methoxymethyl)-furan,14.39233495,3836.16457236,-52.76518899,61.91722529,-8383.80075697,0.0,0.0,-6.41985224,136870.0,-2.0,1.03315423,0.18021651,445.2517732667278,
PVAP_2-(methylamino)-ethanol.tab,2-(methylamino)-ethanol,12.64048621,2242.01412084,-129.20146781,-75.38036794,9018.04081211,0.0,0.0,11.48722115,-1860800.0,-2.0,0.90147357,0.1383547,408.6793224911058,
PVAP_2-(methylideneamino)ethanamine.tab,2-(methylideneamino)ethanamine,13.85977051,2968.0067935,-64.99876475,49.56380016,-6203.61372144,0.0,0.0,-4.84830287,-416.19104375,-2.0,0.87067523,0.13752591,386.1616623721055,
PVAP_2-(methylthio)ethanol.tab,2-(methylthio)ethanol,13.5975841,2988.59379351,-94.31199887,18.04026628,-2278.15373199,0.0,0.0,-0.76011045,-634640.0,-2.0,1.04894624,0.14589564,427.1453073102249,
"PVAP_2-(n,n-dimethylamino)pyrimidine.tab","2-(n,n-dimethylamino)pyrimidine",14.50034074,4228.00352245,-44.39861513,64.8150476,-9149.82353552,0.0,0.0,-6.78191991,209280.0,-2.0,1.03514127,0.19756332,472.2472575820893,
PVAP_2-(propylamino)-ethanol.tab,2-(propylamino)-ethanol,13.26421232,2843.21032612,-117.3002301,-47.00181732,5411.11782488,0.0,0.0,7.78955631,-1598300.0,-2.0,0.88151531,0.19433218,446.1517300595912,
PVAP_2-(trifluoromethoxy)-propane.tab,2-(trifluoromethoxy)-propane,13.69276395,2553.28684472,-47.99104067,49.90909046,-6091.18667791,0.0,0.0,-4.88246717,162310.0,-2.0,1.08545553,0.19595835,329.36261177227834,
PVAP_2-(trifluoromethoxy)butane.tab,2-(trifluoromethoxy)butane,13.95829465,2799.29674075,-47.56069992,54.87991822,-6807.126175,0.0,0.0,-5.5153854,192370.0,-2.0,1.04949926,0.22486525,347.27250788599895,
PVAP_2-(trifluoromethoxy)ethanamine.tab,2-(trifluoromethoxy)ethanamine,13.77774887,2970.36583703,-66.30572666,48.69348934,-6103.72091375,0.0,0.0,-4.74551723,-19465.72806063,-2.0,1.2857845,0.16670342,390.6021594385016,
PVAP_2-(trifluoromethoxy)pentane.tab,2-(trifluoromethoxy)pentane,14.31763867,3183.24874992,-47.24502113,61.58837557,-7820.81057402,0.0,0.0,-6.3699806,228290.0,-2.0,1.02229705,0.2536325,375.4384934095566,
PVAP_2-(trifluoromethyl)benzenamine.tab,2-(trifluoromethyl)benzenamine,14.21233188,3992.20315987,-48.74328096,58.4643489,-8250.45970219,0.0,0.0,-5.97435671,129230.0,-2.0,1.29992304,0.20582332,464.8579044438577,
PVAP_2-(trimethylsilyl)ethanamine.tab,2-(trimethylsilyl)ethanamine,14.84734979,3051.04877073,-71.85251715,62.45837019,-7373.67730379,0.0,0.0,-6.464237,41673.35107601,-2.0,0.78703073,0.24741563,370.1264260528845,
PVAP_2-allyloxyethanol.tab,2-allyloxyethanol,13.780021,3143.65324769,-97.7893544,29.29314305,-3317.98746921,0.0,0.0,-2.28303759,-629840.0,-2.0,0.94811355,0.17887579,440.9197149716457,
PVAP_2-amino-1-butanol.tab,2-amino-1-butanol,13.3151603,3034.50490446,-102.08880494,-19.25330176,1535.63236142,0.0,0.0,4.20419389,-1063500.0,-2.0,0.90089654,0.16429739,451.0097228768059,
PVAP_2-amino-1-dimethylaminopropane.tab,2-amino-1-dimethylaminopropane,14.29180418,3323.55203781,-58.25094427,58.25269559,-7474.30151319,0.0,0.0,-5.9461176,100760.0,-2.0,0.8073315,0.21016342,401.82483157871616,
PVAP_2-amino-2-fluoroacetaldehyde.tab,2-amino-2-fluoroacetaldehyde,14.39874123,3961.27957552,-61.29186375,61.02926351,-8236.23414187,0.0,0.0,-6.32574815,27208.9528446,-2.0,1.22109001,0.1047897,466.3137761525359,
PVAP_2-amino-2-methyl-1-propanol.tab,2-amino-2-methyl-1-propanol,13.23112246,2888.88708123,-102.6580302,-19.09003517,1600.56491628,0.0,0.0,4.1790157,-1029700.0,-2.0,0.88825618,0.16663543,438.0763232525828,
PVAP_2-amino-2-methylpropane.tab,2-amino-2-methylpropane,13.76863981,2486.98954605,-68.48168426,48.16511677,-5609.84533174,0.0,0.0,-4.66998435,17576.73881965,-2.0,0.73248079,0.16580267,340.2747120326069,
PVAP_2-amino-6-methylheptane.tab,2-amino-6-methylheptane,15.08751977,3968.9834302,-59.98153507,71.47802252,-9295.51087036,0.0,0.0,-7.62701452,140420.0,-2.0,0.77598268,0.27657142,439.0924997320709,
PVAP_2-aminoethanethiol.tab,2-aminoethanethiol,14.1816215,3314.13520758,-65.78899561,55.59449584,-7069.21693443,0.0,0.0,-5.62332679,6412.75058881,-2.0,1.05034181,0.12196944,412.3366572605349,
PVAP_2-aminoethanimidicacid.tab,2-aminoethanimidicacid,13.81231103,3203.31730872,-72.43062201,48.62470531,-6150.09361949,0.0,0.0,-4.75694603,-113760.0,-2.0,0.94321457,0.10225516,420.8453515616811,
PVAP_2-aminohexafluoropropan-2-ol.tab,2-aminohexafluoropropan-2-ol,13.23187277,2508.37864784,-102.32282541,20.64921099,-1973.53421729,0.0,0.0,-1.1804969,-613270.0,-2.0,1.61148116,0.18862538,393.5362829498271,
PVAP_2-aminopropanol.tab,2-aminopropanol,12.8018684,2573.68020884,-123.10069217,-72.56517776,8343.98763632,0.0,0.0,11.14367972,-1848900.0,-2.0,0.92447847,0.13491186,437.5956063234712,
"PVAP_2-bromo-1,1,1,2,3,4,4,4-octafluoro-butane.tab","2-bromo-1,1,1,2,3,4,4,4-octafluoro-butane",14.05428321,2602.57371706,-51.87754794,56.43300407,-6732.92291334,0.0,0.0,-5.71460179,195210.0,-2.0,1.87463695,0.24885662,327.69224669538903,
"PVAP_2-bromo-1,1,1,2,3-pentafluoropropane.tab","2-bromo-1,1,1,2,3-pentafluoropropane",13.83210019,2470.06754191,-53.99913095,51.94598055,-6154.34060443,0.0,0.0,-5.14365649,152720.0,-2.0,1.82127288,0.19415125,322.08356777398035,
"PVAP_2-bromo-1,1,1,2-tetrafluorobutane.tab","2-bromo-1,1,1,2-tetrafluorobutane",14.04540459,2677.88317113,-51.68941351,56.41185501,-6803.19511423,0.0,0.0,-5.71344446,190230.0,-2.0,1.59498938,0.21756909,335.75251779103667,
"PVAP_2-bromo-1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propane.tab","2-bromo-1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propane",13.9607726,2260.04568891,-53.73600733,54.73711125,-6236.42836187,0.0,0.0,-5.49832612,197500.0,-2.0,1.89534588,0.26189925,295.6477378209577,
"PVAP_2-bromo-1,1,1-trifluorobutane.tab","2-bromo-1,1,1-trifluorobutane",14.11717273,2865.96764688,-51.75405368,57.51340764,-7081.93124723,0.0,0.0,-5.85358168,184670.0,-2.0,1.55508858,0.20394114,353.47171398319506,
"PVAP_2-bromo-1,1,1-trifluoropropane.tab","2-bromo-1,1,1-trifluoropropane",13.86332131,2566.01838587,-54.04381344,52.59286991,-6304.71974577,0.0,0.0,-5.22741803,150140.0,-2.0,1.67708419,0.17521762,331.6015936891247,
"PVAP_2-bromo-1,1,2,2-tetrafluoroethanol.tab","2-bromo-1,1,2,2-tetrafluoroethanol",13.69898963,2600.45680472,-50.8681273,48.96661053,-6013.11094386,0.0,0.0,-4.75897712,133300.0,-2.0,2.0539884,0.15920459,337.2413445772946,
"PVAP_2-bromo-1,1,2-trifluoroethanol.tab","2-bromo-1,1,2-trifluoroethanol",13.92524793,3080.03609957,-52.9807488,51.42755781,-6661.57496762,0.0,0.0,-5.06692444,102020.0,-2.0,2.06234663,0.144074,383.9213644420098,
"PVAP_2-bromo-1,1,2-trifluoroethyl-methylether.tab","2-bromo-1,1,2-trifluoroethyl-methylether",14.21177089,3114.64294992,-54.66240305,58.45818701,-7363.62801551,0.0,0.0,-5.97499963,151440.0,-2.0,1.73722313,0.18444515,379.3263078609989,
"PVAP_2-bromo-1-chloro-1,1,2-trifluoroethane.tab","2-bromo-1-chloro-1,1,2-trifluoroethane",14.08857625,2600.88120061,-52.67135572,56.96257256,-6774.25890286,0.0,0.0,-5.78211488,195280.0,-2.0,1.92349459,0.17039847,327.3085724555752,
"PVAP_2-bromo-1-chloro-1,1,2-trifluoropropane.tab","2-bromo-1-chloro-1,1,2-trifluoropropane",14.29143481,2933.51455189,-51.65665469,60.85928338,-7470.00414346,0.0,0.0,-6.27971181,210320.0,-2.0,1.73219385,0.20266345,354.9217977462784,
PVAP_2-bromo-1-chloropropane.tab,2-bromo-1-chloropropane,14.44278347,3409.20793717,-50.68224034,62.9597404,-8122.81431485,0.0,0.0,-6.54411022,198950.0,-2.0,1.5629745,0.16726493,397.69482974080535,
PVAP_2-bromo-1-fluoro-propane.tab,2-bromo-1-fluoro-propane,14.01886197,2924.33451024,-51.53473211,54.58202695,-6849.07603663,0.0,0.0,-5.47354041,154490.0,-2.0,1.52391262,0.15362232,362.61664816371984,
"PVAP_2-bromo-2-chloro-1,1,1-trifluoroethane.tab","2-bromo-2-chloro-1,1,1-trifluoroethane",14.04196163,2559.9977907,-52.62197919,56.10442106,-6654.01933341,0.0,0.0,-5.67272288,191150.0,-2.0,1.93956911,0.16898627,324.2793139681421,
PVAP_2-bromo-2-chloropropane.tab,2-bromo-2-chloropropane,14.57194166,3415.70296114,-50.47322879,65.5494494,-8382.38651382,0.0,0.0,-6.8741467,223470.0,-2.0,1.50389507,0.17383581,393.6355066146161,
PVAP_2-bromo-2-methylbutane.tab,2-bromo-2-methylbutane,14.58371985,3405.9888597,-48.14193629,66.13633307,-8458.80727477,0.0,0.0,-6.94761471,247220.0,-2.0,1.20006393,0.20900287,389.9238429966414,
PVAP_2-bromo-2-methylpentane.tab,2-bromo-2-methylpentane,14.93122193,3780.96229229,-47.80873009,72.66495134,-9447.34892649,0.0,0.0,-7.77951712,282350.0,-2.0,1.15584073,0.23715088,414.4336769115762,
PVAP_2-bromo-2-methylpropane.tab,2-bromo-2-methylpropane,14.35472695,3160.97391566,-48.50977065,61.72487161,-7797.06331941,0.0,0.0,-6.38491398,222160.0,-2.0,1.25179196,0.18175941,373.16528355349567,
PVAP_2-bromobut-2-ene.tab,2-bromobut-2-ene,14.37040507,2968.19874898,-49.78633012,62.14894266,-7645.68803493,0.0,0.0,-6.43982613,231740.0,-2.0,1.30141249,0.17225707,354.1522925720702,
PVAP_2-bromobutane.tab,2-bromobutane,14.38728143,3132.23498093,-49.51455955,62.35132661,-7820.52303016,0.0,0.0,-6.46578186,223040.0,-2.0,1.2662216,0.17968811,370.14631011023766,
PVAP_2-bromoethanamine.tab,2-bromoethanamine,14.1840295,3356.29448137,-68.56822754,54.61581178,-6951.16666015,0.0,0.0,-5.49999239,-35711.99765772,-2.0,1.65453099,0.12443027,419.4359915234938,
PVAP_2-bromoethanol.tab,2-bromoethanol,13.60008318,2843.2786702,-107.48842534,24.97804802,-2274.98254771,0.0,0.0,-1.77686765,-761400.0,-2.0,1.76129744,0.11781597,424.0501942414208,
PVAP_2-bromoethanolacetate.tab,2-bromoethanolacetate,14.96377313,4279.1255453,-57.47599123,71.17200395,-9597.73227898,0.0,0.0,-7.60109413,134410.0,-2.0,1.56621537,0.17705921,471.1003090825977,
PVAP_2-bromohexane.tab,2-bromohexane,15.07294124,3871.80372977,-48.75322424,75.20340256,-9766.18386355,0.0,0.0,-8.10344943,290970.0,-2.0,1.16579557,0.23512583,419.0974499419189,
PVAP_2-bromopentane.tab,2-bromopentane,14.74121176,3513.88486223,-48.96598951,69.01272462,-8828.90863579,0.0,0.0,-7.31460474,259270.0,-2.0,1.20981791,0.20731782,396.089076274473,
PVAP_2-bromopropane.tab,2-bromopropane,14.13934768,2874.15290627,-50.33973485,57.57070655,-7107.58056604,0.0,0.0,-5.85639985,193590.0,-2.0,1.34118635,0.15227797,352.21438318818696,
PVAP_2-bromopropene.tab,2-bromopropene,14.10772172,2687.97934456,-50.82303698,57.07242913,-6882.16422181,0.0,0.0,-5.79267549,200480.0,-2.0,1.38910026,0.14461567,334.0846329310083,
PVAP_2-bromothiazole.tab,2-bromothiazole,14.73572566,4175.45836535,-51.88482689,68.53034078,-9352.26794391,0.0,0.0,-7.26275071,177740.0,-2.0,1.91364267,0.14233022,464.5858632997958,
PVAP_2-bromothiophene.tab,2-bromothiophene,14.87707634,4028.67624786,-45.64962658,72.05210468,-9649.53353143,0.0,0.0,-7.70290088,277770.0,-2.0,1.73743366,0.15582096,438.356236160461,
PVAP_2-butanamine.tab,2-butanamine,13.78647253,2509.59524249,-67.43144361,48.6405849,-5691.94046069,0.0,0.0,-4.72959194,27250.44503842,-2.0,0.73853309,0.16444391,341.1614933655111,
PVAP_2-butanethiol.tab,2-butanethiol,14.32252967,2948.20654736,-51.37058316,61.14173375,-7512.1904394,0.0,0.0,-6.31320174,213450.0,-2.0,0.84811964,0.17657986,355.1779667103934,
PVAP_2-butanol.tab,2-butanol,13.68749545,2330.95101644,-119.7602865,43.22901385,-3310.70847785,0.0,0.0,-4.26351572,-644650.0,-2.0,0.78577473,0.15663841,376.77972722901103,
PVAP_2-butanoneoxime.tab,2-butanoneoxime,13.75351673,2635.1923187,-121.49909071,36.0503828,-2458.33844632,0.0,0.0,-3.35385345,-881420.0,-2.0,0.90064355,0.16062678,409.9653598459551,
PVAP_2-butenol.tab,2-butenol,13.72823962,2481.65461229,-117.81149324,46.00176399,-3707.08199777,0.0,0.0,-4.63506034,-643250.0,-2.0,0.8320614,0.14390169,390.22423716833606,
PVAP_2-butenoylchloride.tab,2-butenoylchloride,14.23709939,3541.48029431,-51.445596,59.52443389,-7902.71457523,0.0,0.0,-6.11378393,150960.0,-2.0,1.05874622,0.1639536,419.6300610587373,
PVAP_2-butenylbenzene.tab,2-butenylbenzene,15.07181666,4367.99447871,-45.26608309,75.46621806,-10304.78165581,0.0,0.0,-8.136652,289540.0,-2.0,0.87830519,0.2499456,463.11669565748895,
PVAP_2-butoxyethanol.tab,2-butoxyethanol,14.00659622,3318.47679977,-94.06214788,28.87377352,-3545.49420801,0.0,0.0,-2.17752426,-607890.0,-2.0,0.90058602,0.21789575,447.5329425291505,
PVAP_2-butylbenzene.tab,2-butylbenzene,14.97286177,4159.03306162,-45.13248186,73.91575421,-9960.18611087,0.0,0.0,-7.940175,290530.0,-2.0,0.84229874,0.26460444,446.7956790266901,
PVAP_2-butylfuran.tab,2-butylfuran,14.74828861,3922.7196298,-47.11677086,69.56817677,-9290.43391469,0.0,0.0,-7.38855139,250060.0,-2.0,0.89952236,0.22924106,434.3563450129209,
PVAP_2-butylisothiocyanate.tab,2-butylisothiocyanate,14.92805044,4048.55327298,-46.8713481,72.6982954,-9714.01071919,0.0,0.0,-7.78498686,271730.0,-2.0,0.92255674,0.20734788,439.56429669793727,
PVAP_2-butylthiophene.tab,2-butylthiophene,15.20148902,4344.5302405,-47.29802333,77.95061662,-10496.66371394,0.0,0.0,-8.45611368,295110.0,-2.0,0.96434282,0.24149689,457.8117021521997,
PVAP_2-butyn-1-ol.tab,2-butyn-1-ol,13.763848,2808.88735966,-115.62228677,33.54765876,-2624.59811253,0.0,0.0,-2.97761919,-840140.0,-2.0,0.89755561,0.12967171,422.7550630701666,
PVAP_2-butyne.tab,2-butyne,13.64726225,2179.74302807,-54.47685899,48.36473585,-5536.82781528,0.0,0.0,-4.68519298,142450.0,-2.0,0.66436602,0.13519639,295.8945298304286,
PVAP_2-butynedinitrile.tab,2-butynedinitrile,15.93122646,3000.89283096,-53.99289595,55.459154,-6783.78647491,0.0,0.0,-5.33960391,120680.0,-2.0,0.90439635,0.13964551,319.2559683312803,
PVAP_2-carene.tab,2-carene,14.91636702,4093.29428556,-43.79275501,73.32921682,-9859.30759573,0.0,0.0,-7.86648398,300910.0,-2.0,0.84418032,0.26798002,441.2758421877937,
"PVAP_2-chloro-1,1,1,2,3,3-hexafluorobutane.tab","2-chloro-1,1,1,2,3,3-hexafluorobutane",13.92016051,2551.56208478,-49.68617149,54.03202086,-6473.58714931,0.0,0.0,-5.40719839,190230.0,-2.0,1.44421737,0.230544,323.9937878545187,
"PVAP_2-chloro-1,1,1,2,3,3-hexafluoropropane.tab","2-chloro-1,1,1,2,3,3-hexafluoropropane",13.7121855,2203.67534819,-51.49104016,50.05273357,-5749.61357971,0.0,0.0,-4.89987917,171350.0,-2.0,1.54814859,0.20002202,293.81687401256016,
"PVAP_2-chloro-1,1,1,2,3,4,4-heptafluoro-3-methyl-butane.tab","2-chloro-1,1,1,2,3,4,4-heptafluoro-3-methyl-butane",14.04938227,2835.99071038,-47.6122143,56.34802616,-6982.51889886,0.0,0.0,-5.70044081,202770.0,-2.0,1.4793247,0.26101189,348.32008688822475,
"PVAP_2-chloro-1,1,1,2,3-pentafluoropropane.tab","2-chloro-1,1,1,2,3-pentafluoropropane",13.71112864,2324.08356493,-52.00857115,49.76098869,-5827.00267965,0.0,0.0,-4.86264347,156260.0,-2.0,1.47786506,0.18932036,307.60472672619755,
"PVAP_2-chloro-1,1,1,2,4,4,4-heptafluoro-3-methylbutane.tab","2-chloro-1,1,1,2,4,4,4-heptafluoro-3-methylbutane",14.11770864,2801.46448371,-48.77005521,57.74547255,-7074.9400676,0.0,0.0,-5.88006337,210780.0,-2.0,1.46603417,0.26337813,343.680440982078,
"PVAP_2-chloro-1,1,1,2,4-pentafluoro-butane.tab","2-chloro-1,1,1,2,4-pentafluoro-butane",14.00661334,2804.56470146,-51.41702588,55.056247,-6788.48603343,0.0,0.0,-5.53760221,169260.0,-2.0,1.42069142,0.21333401,350.1474271278272,
"PVAP_2-chloro-1,1,1,2-tetrafluoro-3-methylbutane.tab","2-chloro-1,1,1,2-tetrafluoro-3-methylbutane",14.11478645,2755.36393137,-48.69269815,57.83178118,-7041.67340135,0.0,0.0,-5.89154639,215480.0,-2.0,1.22022108,0.24298857,338.83932983011044,
"PVAP_2-chloro-1,1,1,2-tetrafluoropropane.tab","2-chloro-1,1,1,2-tetrafluoropropane",13.64554461,2234.49304166,-51.10530331,48.93423695,-5673.72051103,0.0,0.0,-4.75858852,160820.0,-2.0,1.36204706,0.18348566,298.63390692520227,
"PVAP_2-chloro-1,1,1,3,3,3-hexafluoro-2-methoxypropane.tab","2-chloro-1,1,1,3,3,3-hexafluoro-2-methoxypropane",13.99961718,2704.99614454,-49.15394064,55.60267077,-6774.09796089,0.0,0.0,-5.60800872,196160.0,-2.0,1.48397077,0.24227116,337.4935903491013,
"PVAP_2-chloro-1,1,1,3,3-pentafluoro-2-methyl-propane.tab","2-chloro-1,1,1,3,3-pentafluoro-2-methyl-propane",13.85880771,2581.50645692,-48.56661629,52.73257878,-6384.73920972,0.0,0.0,-5.23996378,182530.0,-2.0,1.4085452,0.21517364,327.93608443231886,
"PVAP_2-chloro-1,1,1,3,3-pentafluoro-butane.tab","2-chloro-1,1,1,3,3-pentafluoro-butane",13.89503571,2693.38980364,-48.82578003,53.08576384,-6519.75466026,0.0,0.0,-5.28372327,175940.0,-2.0,1.42278454,0.21302016,339.1649164587531,
"PVAP_2-chloro-1,1,1,3,3-pentafluoropropane.tab","2-chloro-1,1,1,3,3-pentafluoropropane",13.76664477,2423.43951586,-51.71507153,50.28411661,-5969.15269934,0.0,0.0,-4.9260552,154350.0,-2.0,1.55940668,0.17942077,316.62073090063967,
"PVAP_2-chloro-1,1,1,3,4,4,4-heptafluoro-2-methyl-butane.tab","2-chloro-1,1,1,3,4,4,4-heptafluoro-2-methyl-butane",14.00204054,2820.71591722,-47.8537687,55.36661666,-6870.42979271,0.0,0.0,-5.57526792,193440.0,-2.0,1.48562033,0.2599058,348.4509427970662,
"PVAP_2-chloro-1,1,1,3,4,4,4-heptafluorobutane.tab","2-chloro-1,1,1,3,4,4,4-heptafluorobutane",14.06342886,2929.71626174,-48.39843156,56.4122211,-7067.53336743,0.0,0.0,-5.70905285,191480.0,-2.0,1.58667794,0.22867243,358.58229402967896,
"PVAP_2-chloro-1,1,1,3,4,4-hexafluoro-2-(trifluoromethyl)butane.tab","2-chloro-1,1,1,3,4,4-hexafluoro-2-(trifluoromethyl)butane",14.19518379,2928.71751649,-50.86553681,58.74053464,-7267.07887246,0.0,0.0,-6.00709987,196640.0,-2.0,1.61978304,0.27526467,356.6777117584828,
"PVAP_2-chloro-1,1,1,3-tetrafluoropropane.tab","2-chloro-1,1,1,3-tetrafluoropropane",13.80767737,2609.31158905,-52.51197624,50.98960897,-6201.24083833,0.0,0.0,-5.01814179,141030.0,-2.0,1.45097029,0.17224067,336.4616828756438,
"PVAP_2-chloro-1,1,1,4,4,4-hexafluorobutane.tab","2-chloro-1,1,1,4,4,4-hexafluorobutane",14.03395814,2814.98320199,-49.80594848,55.83831721,-6890.97219793,0.0,0.0,-5.63686602,185830.0,-2.0,1.5262367,0.21815466,348.77529058005183,
"PVAP_2-chloro-1,1,1,4,5,5,5-heptafluoropentane.tab","2-chloro-1,1,1,4,5,5,5-heptafluoropentane",14.34770365,3274.76436635,-48.89714984,61.72005253,-7899.47949229,0.0,0.0,-6.38676137,211100.0,-2.0,1.52448997,0.25327903,385.482581952798,
"PVAP_2-chloro-1,1,1,4-tetrafluoro-2-(trifluoromethyl)-butane.tab","2-chloro-1,1,1,4-tetrafluoro-2-(trifluoromethyl)-butane",14.12725151,2878.15237066,-49.40604032,57.62033042,-7127.02935856,0.0,0.0,-5.86342898,199900.0,-2.0,1.50025408,0.25737063,352.0853008320898,
"PVAP_2-chloro-1,1,1-trifluoro-2-methyl-propane.tab","2-chloro-1,1,1-trifluoro-2-methyl-propane",13.90618387,2642.4034118,-51.061866,53.54589574,-6497.45171682,0.0,0.0,-5.34634966,170740.0,-2.0,1.20425335,0.2020622,335.56293065593184,
"PVAP_2-chloro-1,1,1-trifluoro-3,3-dimethyl-2-(trifluoromethyl)butane.tab","2-chloro-1,1,1-trifluoro-3,3-dimethyl-2-(trifluoromethyl)butane",14.41749219,3061.28339888,-48.03489064,63.53615259,-7887.36820347,0.0,0.0,-6.61807337,249310.0,-2.0,1.29560337,0.31092167,360.4375563603381,
"PVAP_2-chloro-1,1,1-trifluorobutane.tab","2-chloro-1,1,1-trifluorobutane",13.97153149,2699.10215667,-50.5982039,54.81227531,-6677.24931281,0.0,0.0,-5.5074775,180620.0,-2.0,1.21846639,0.19970521,339.17351953551685,
"PVAP_2-chloro-1,1,1-trifluoropropane.tab","2-chloro-1,1,1-trifluoropropane",13.71289697,2398.25666661,-52.63331069,49.83422437,-5897.22983407,0.0,0.0,-4.87375018,147480.0,-2.0,1.28511704,0.1712235,316.33553105081,
"PVAP_2-chloro-1,1,2,3,3,4,4-heptafluorobutane.tab","2-chloro-1,1,2,3,3,4,4-heptafluorobutane",14.05599903,2894.59260598,-48.03138179,56.13568199,-7010.4675562,0.0,0.0,-5.67219329,193730.0,-2.0,1.57939921,0.22972628,354.73779094773784,
"PVAP_2-chloro-1,1,2,3-tetrafluoropropane.tab","2-chloro-1,1,2,3-tetrafluoropropane",13.57990784,2474.49894108,-55.50127785,48.54785513,-5820.9351223,0.0,0.0,-4.72370368,113050.0,-2.0,1.4359463,0.17404279,331.62450762768333,
