Temperature (°C),Phase 1 x(1) input,Phase 1 x(2) input,Phase 1 x(3) input,Phase 2 x(1) input,Phase 2 x(2) input,Phase 2 x(3) input,Compound 1,COSMO_name,Compound 3,Phase 1 x(1) output,Phase 1 x(2) output,Phase 1 x(3) output,Phase 2 x(1) output,Phase 2 x(2) output,Phase 2 x(3) output,SMILES,KV
30.0,0.998,0,0.0020129,0,1.0,0,h2o,1-nonanol,lacticacid,0.99875805,2.2924e-05,0.00121902,0.12123956,0.87787537,0.00088507,OCCCCCCCCC,0.7260504339551443
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-nonanol,lacticacid,0.99751855,2.3763e-05,0.00245769,0.12144307,0.87677634,0.0017806,OCCCCCCCCC,0.7245014627556772
30.0,0.9897,0,0.0103,0,1.0,0,h2o,1-nonanol,lacticacid,0.99367751,2.6523e-05,0.00629597,0.12206479,0.87340326,0.00453195,OCCCCCCCCC,0.7198175976060878
30.0,0.9787,0,0.0213,0,1.0,0,h2o,1-nonanol,lacticacid,0.98683877,3.208e-05,0.01312915,0.12313942,0.8675134,0.00934718,OCCCCCCCCC,0.7119409862786243
30.0,0.9669,0,0.0331,0,1.0,0,h2o,1-nonanol,lacticacid,0.97939747,3.9158e-05,0.02056338,0.12426971,0.86125276,0.01447753,OCCCCCCCCC,0.7040442767677298
30.0,0.9543,0,0.0457,0,1.0,0,h2o,1-nonanol,lacticacid,0.97127921,4.8265e-05,0.02867252,0.12545134,0.85458888,0.01995978,OCCCCCCCCC,0.6961292554683021
30.0,0.9407,0,0.0593,0,1.0,0,h2o,1-nonanol,lacticacid,0.96240002,6.0095e-05,0.03753988,0.12669599,0.84746451,0.0258395,OCCCCCCCCC,0.6883213265465953
40.0,0.999,0,0.0010033,0,1.0,0,h2o,1-nonanol,lacticacid,0.99941315,2.2619e-05,0.00056423,0.12359959,0.87592503,0.00047538,OCCCCCCCCC,0.8425287560037574
40.0,0.998,0,0.0020129,0,1.0,0,h2o,1-nonanol,lacticacid,0.99884381,2.301e-05,0.00113318,0.12372068,0.87532582,0.0009535,OCCCCCCCCC,0.8414373709384212
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-nonanol,lacticacid,0.99769077,2.3819e-05,0.00228541,0.12396453,0.87411744,0.00191803,OCCCCCCCCC,0.8392498501362995
40.0,0.9897,0,0.0103,0,1.0,0,h2o,1-nonanol,lacticacid,0.99411257,2.6478e-05,0.00586095,0.12470955,0.87041056,0.00487989,OCCCCCCCCC,0.8326107542292631
40.0,0.9787,0,0.0213,0,1.0,0,h2o,1-nonanol,lacticacid,0.98772296,3.1823e-05,0.01224521,0.12600178,0.86394053,0.0100577,OCCCCCCCCC,0.8213579023961206
40.0,0.9669,0,0.0331,0,1.0,0,h2o,1-nonanol,lacticacid,0.98074245,3.8628e-05,0.01921892,0.12735257,0.85708317,0.01556426,OCCCCCCCCC,0.8098405113294608
40.0,0.9543,0,0.0457,0,1.0,0,h2o,1-nonanol,lacticacid,0.97309476,4.7383e-05,0.02685786,0.12876798,0.84979599,0.02143603,OCCCCCCCCC,0.7981287414559461
40.0,0.9407,0,0.0593,0,1.0,0,h2o,1-nonanol,lacticacid,0.96469269,5.8767e-05,0.03524855,0.13025738,0.84202546,0.02771716,OCCCCCCCCC,0.7863347570325588
20.0,0.999,0,0.0010033,0,1.0,0,h2o,1-octanol,lacticacid,0.99931066,8.36e-05,0.00060574,0.13745049,0.86209938,0.00045013,OCCCCCCCC,0.7431076039224749
20.0,0.998,0,0.0020129,0,1.0,0,h2o,1-octanol,lacticacid,0.99869913,8.4884e-05,0.00121599,0.13757701,0.86151979,0.0009032,OCCCCCCCC,0.7427692661946234
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-octanol,lacticacid,0.99746225,8.7527e-05,0.00245023,0.13783226,0.86034945,0.00181829,OCCCCCCCC,0.7420895181268697
20.0,0.9897,0,0.0103,0,1.0,0,h2o,1-octanol,lacticacid,0.99363752,9.6115e-05,0.00626636,0.13861612,0.85674638,0.00463751,OCCCCCCCC,0.7400644074071709
20.0,0.9787,0,0.0213,0,1.0,0,h2o,1-octanol,lacticacid,0.98685749,0.00011296,0.01302955,0.13999114,0.85040886,0.0096,OCCCCCCCC,0.7367867654677251
20.0,0.9669,0,0.0331,0,1.0,0,h2o,1-octanol,lacticacid,0.97951978,0.00013372,0.0203465,0.14144882,0.84362481,0.01492636,OCCCCCCCC,0.7336082372889686
20.0,0.9543,0,0.0457,0,1.0,0,h2o,1-octanol,lacticacid,0.97155897,0.00015951,0.02828152,0.14300673,0.83632983,0.02066344,OCCCCCCCC,0.7306339970411775
20.0,0.9407,0,0.0593,0,1.0,0,h2o,1-octanol,lacticacid,0.96289873,0.00019181,0.03690946,0.14466762,0.82846659,0.02686579,OCCCCCCCC,0.7278835832331333
30.0,0.999,0,0.0010033,0,1.0,0,h2o,1-octanol,lacticacid,0.99936262,8.0623e-05,0.00055676,0.1392011,0.86031155,0.00048735,OCCCCCCCC,0.8753322796177886
30.0,0.998,0,0.0020129,0,1.0,0,h2o,1-octanol,lacticacid,0.99880031,8.1806e-05,0.00111788,0.13935221,0.85967,0.00097779,OCCCCCCCC,0.8746824346083659
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-octanol,lacticacid,0.99766237,8.4242e-05,0.00225338,0.13965698,0.858375,0.00196802,OCCCCCCCC,0.8733635693935332
30.0,0.9897,0,0.0103,0,1.0,0,h2o,1-octanol,lacticacid,0.99413823,9.2152e-05,0.00576962,0.14059207,0.85439192,0.00501601,OCCCCCCCC,0.8693830789549399
30.0,0.9787,0,0.0213,0,1.0,0,h2o,1-octanol,lacticacid,0.98787113,0.00010766,0.01202121,0.14222854,0.84740068,0.01037077,OCCCCCCCC,0.8627060004774894
30.0,0.9669,0,0.0331,0,1.0,0,h2o,1-octanol,lacticacid,0.98105997,0.00012677,0.01881326,0.14395865,0.83993874,0.01610261,OCCCCCCCC,0.8559181130755649
30.0,0.9543,0,0.0457,0,1.0,0,h2o,1-octanol,lacticacid,0.97363736,0.00015052,0.02621212,0.14580105,0.83194151,0.02225744,OCCCCCCCC,0.849127808052153
30.0,0.9407,0,0.0593,0,1.0,0,h2o,1-octanol,lacticacid,0.96552446,0.00018033,0.03429521,0.14776102,0.82335026,0.02888872,OCCCCCCCC,0.842354369604385
40.0,0.999,0,0.0010033,0,1.0,0,h2o,1-octanol,lacticacid,0.99940563,7.983e-05,0.00051454,0.1418623,0.85761847,0.00051923,OCCCCCCCC,1.0091149376141797
40.0,0.998,0,0.0020129,0,1.0,0,h2o,1-octanol,lacticacid,0.9988858,8.0949e-05,0.00103325,0.1420356,0.85692273,0.00104168,OCCCCCCCC,1.008158722477619
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-octanol,lacticacid,0.99783333,8.3253e-05,0.00208342,0.14238507,0.85551854,0.00209639,OCCCCCCCC,1.0062253410258135
40.0,0.9897,0,0.0103,0,1.0,0,h2o,1-octanol,lacticacid,0.99456993,9.0727e-05,0.00533934,0.14346161,0.85119693,0.00534146,OCCCCCCCC,1.0003970528192623
40.0,0.9787,0,0.0213,0,1.0,0,h2o,1-octanol,lacticacid,0.98875102,0.00010536,0.01114362,0.14533178,0.84363197,0.01103625,OCCCCCCCC,0.9903648904036569
40.0,0.9669,0,0.0331,0,1.0,0,h2o,1-octanol,lacticacid,0.98240483,0.00012338,0.01747179,0.14731608,0.83556081,0.01712312,OCCCCCCCC,0.9800438306550158
40.0,0.9543,0,0.0457,0,1.0,0,h2o,1-octanol,lacticacid,0.97546134,0.00014578,0.02439288,0.1494166,0.82693706,0.02364634,OCCCCCCCC,0.9693951677702674
40.0,0.9407,0,0.0593,0,1.0,0,h2o,1-octanol,lacticacid,0.96784006,0.0001739,0.03198603,0.15165064,0.81769036,0.030659,OCCCCCCCC,0.9585122004825232
20.0,0.999,0,0.0010033,0,1.0,0,h2o,1-undecanol,lacticacid,0.9992865,1.5475e-06,0.00071195,0.08724939,0.91241301,0.00033761,OCCCCCCCCCCC,0.47420464920289346
20.0,0.998,0,0.0020129,0,1.0,0,h2o,1-undecanol,lacticacid,0.99856909,1.5864e-06,0.00142933,0.08728053,0.91204245,0.00067702,OCCCCCCCCCCC,0.473662485220348
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-undecanol,lacticacid,0.99711773,1.6677e-06,0.0028806,0.08734294,0.91129569,0.00136137,OCCCCCCCCCCC,0.47259945844615703
20.0,0.9897,0,0.0103,0,1.0,0,h2o,1-undecanol,lacticacid,0.99262732,1.9422e-06,0.00737074,0.0875312,0.90900891,0.00345989,OCCCCCCCCCCC,0.46940877035413003
20.0,0.9787,0,0.0213,0,1.0,0,h2o,1-undecanol,lacticacid,0.98465908,2.5236e-06,0.01533839,0.08784811,0.90503307,0.00711882,OCCCCCCCCCCC,0.46411781158257154
20.0,0.9669,0,0.0331,0,1.0,0,h2o,1-undecanol,lacticacid,0.97602693,3.3128e-06,0.02396976,0.08816857,0.90083175,0.01099968,OCCCCCCCCCCC,0.45889821174680095
20.0,0.9543,0,0.0457,0,1.0,0,h2o,1-undecanol,lacticacid,0.96665532,4.3952e-06,0.03334029,0.08849533,0.89637411,0.01513056,OCCCCCCCCCCC,0.4538220873303741
20.0,0.9407,0,0.0593,0,1.0,0,h2o,1-undecanol,lacticacid,0.95645709,5.8953e-06,0.04353702,0.08882107,0.89163457,0.01954435,OCCCCCCCCCCC,0.4489133615484017
30.0,0.999,0,0.0010033,0,1.0,0,h2o,1-undecanol,lacticacid,0.99933202,1.5697e-06,0.00066641,0.08931488,0.91030805,0.00037707,OCCCCCCCCCCC,0.5658228417940908
30.0,0.998,0,0.0020129,0,1.0,0,h2o,1-undecanol,lacticacid,0.99866018,1.608e-06,0.00133821,0.08936179,0.90988218,0.00075604,OCCCCCCCCCCC,0.5649636454667055
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-undecanol,lacticacid,0.99730011,1.6879e-06,0.0026982,0.08945588,0.90902439,0.00151973,OCCCCCCCCCCC,0.563238455266474
30.0,0.9897,0,0.0103,0,1.0,0,h2o,1-undecanol,lacticacid,0.99308437,1.9576e-06,0.00691367,0.08974039,0.90640139,0.00385822,OCCCCCCCCCCC,0.5580567195136591
30.0,0.9787,0,0.0213,0,1.0,0,h2o,1-undecanol,lacticacid,0.98557548,2.5284e-06,0.01442199,0.09022177,0.90185517,0.00792305,OCCCCCCCCCCC,0.5493728674059543
30.0,0.9669,0,0.0331,0,1.0,0,h2o,1-undecanol,lacticacid,0.97740256,3.3034e-06,0.02259413,0.09071522,0.89706812,0.01221666,OCCCCCCCCCCC,0.540700615602371
30.0,0.9543,0,0.0457,0,1.0,0,h2o,1-undecanol,lacticacid,0.96848607,4.3679e-06,0.03150956,0.091214,0.89202122,0.01676478,OCCCCCCCCCCC,0.5320537640005129
30.0,0.9407,0,0.0593,0,1.0,0,h2o,1-undecanol,lacticacid,0.95873606,5.847e-06,0.04125809,0.09171927,0.88668112,0.02159962,OCCCCCCCCCCC,0.5235244772600962
40.0,0.999,0,0.0010033,0,1.0,0,h2o,1-undecanol,lacticacid,0.99937285,1.642e-06,0.00062551,0.09203097,0.90755653,0.0004125,OCCCCCCCCCCC,0.659461879106649
40.0,0.998,0,0.0020129,0,1.0,0,h2o,1-undecanol,lacticacid,0.998742,1.6808e-06,0.00125632,0.09209272,0.90708027,0.00082701,OCCCCCCCCCCC,0.6582797376464595
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,1-undecanol,lacticacid,0.99746414,1.7617e-06,0.0025341,0.09221668,0.90612121,0.00166211,OCCCCCCCCCCC,0.65589755731818
40.0,0.9897,0,0.0103,0,1.0,0,h2o,1-undecanol,lacticacid,0.99349672,2.0341e-06,0.00650125,0.0925921,0.90319057,0.00421734,OCCCCCCCCCCC,0.6486967890790233
40.0,0.9787,0,0.0213,0,1.0,0,h2o,1-undecanol,lacticacid,0.98640626,2.6101e-06,0.01359113,0.09322957,0.89811896,0.00865146,OCCCCCCCCCCC,0.6365519276174976
40.0,0.9669,0,0.0331,0,1.0,0,h2o,1-undecanol,lacticacid,0.97865517,3.3912e-06,0.02134144,0.09388514,0.89279134,0.01332352,OCCCCCCCCCCC,0.6243027649493192
40.0,0.9543,0,0.0457,0,1.0,0,h2o,1-undecanol,lacticacid,0.97016051,4.4644e-06,0.02983503,0.09455041,0.88719191,0.01825769,OCCCCCCCCCCC,0.6119548061456617
40.0,0.9407,0,0.0593,0,1.0,0,h2o,1-undecanol,lacticacid,0.96082911,5.9574e-06,0.03916493,0.09523059,0.88128429,0.02348511,OCCCCCCCCCCC,0.599646418364593
20.0,0.999,0,0.0010033,0,1.0,0,h2o,2-decanone,lacticacid,0.99932012,2.0674e-05,0.00065921,0.04152182,0.95811524,0.00036294,CCCCCCCCC(C)=O,0.5505681042459915
20.0,0.998,0,0.0020129,0,1.0,0,h2o,2-decanone,lacticacid,0.99865597,2.1062e-05,0.00132297,0.04166231,0.95760938,0.00072831,CCCCCCCCC(C)=O,0.5505113494637067
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-decanone,lacticacid,0.99731378,2.1865e-05,0.00266436,0.04194562,0.95658793,0.00146645,CCCCCCCCC(C)=O,0.5503948415379303
20.0,0.9897,0,0.0103,0,1.0,0,h2o,2-decanone,lacticacid,0.99317269,2.4501e-05,0.00680281,0.04281485,0.953443,0.00374215,CCCCCCCCC(C)=O,0.5500888603385954
20.0,0.9787,0,0.0213,0,1.0,0,h2o,2-decanone,lacticacid,0.98586514,2.9782e-05,0.01410508,0.04433776,0.94790755,0.00775469,CCCCCCCCC(C)=O,0.5497799374409786
20.0,0.9669,0,0.0331,0,1.0,0,h2o,2-decanone,lacticacid,0.97800173,3.6464e-05,0.0219618,0.0459548,0.9419733,0.01207191,CCCCCCCCC(C)=O,0.5496776220528372
20.0,0.9543,0,0.0457,0,1.0,0,h2o,2-decanone,lacticacid,0.96952065,4.4984e-05,0.03043436,0.04768622,0.93557757,0.0167362,CCCCCCCCC(C)=O,0.5499113501976056
20.0,0.9407,0,0.0593,0,1.0,0,h2o,2-decanone,lacticacid,0.9603491,5.5944e-05,0.03959496,0.04953951,0.92866416,0.02179634,CCCCCCCCC(C)=O,0.5504826876956057
30.0,0.999,0,0.0010033,0,1.0,0,h2o,2-decanone,lacticacid,0.99936006,1.8397e-05,0.00062155,0.04374095,0.95586034,0.00039871,CCCCCCCCC(C)=O,0.6414769527793419
30.0,0.998,0,0.0020129,0,1.0,0,h2o,2-decanone,lacticacid,0.99873368,1.8739e-05,0.00124758,0.04389971,0.95530038,0.00079992,CCCCCCCCC(C)=O,0.6411773192901457
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-decanone,lacticacid,0.99746725,1.9448e-05,0.00251331,0.04421965,0.95417041,0.00160995,CCCCCCCCC(C)=O,0.6405696074101483
30.0,0.9897,0,0.0103,0,1.0,0,h2o,2-decanone,lacticacid,0.99355499,2.1777e-05,0.00642323,0.04519968,0.95069736,0.00410296,CCCCCCCCC(C)=O,0.6387689682605169
30.0,0.9787,0,0.0213,0,1.0,0,h2o,2-decanone,lacticacid,0.9866333,2.6453e-05,0.01334025,0.0469106,0.94460659,0.00848281,CCCCCCCCC(C)=O,0.6358808867899778
30.0,0.9669,0,0.0331,0,1.0,0,h2o,2-decanone,lacticacid,0.97915942,3.2393e-05,0.02080819,0.0487183,0.93810901,0.01317269,CCCCCCCCC(C)=O,0.6330531391726046
30.0,0.9543,0,0.0457,0,1.0,0,h2o,2-decanone,lacticacid,0.9710691,3.9999e-05,0.0288909,0.05064348,0.93114297,0.01821355,CCCCCCCCC(C)=O,0.6304251511721684
30.0,0.9407,0,0.0593,0,1.0,0,h2o,2-decanone,lacticacid,0.96228626,4.9837e-05,0.03766391,0.05269253,0.92365544,0.02365203,CCCCCCCCC(C)=O,0.6279759589485
40.0,0.999,0,0.0010033,0,1.0,0,h2o,2-decanone,lacticacid,0.99939469,1.7094e-05,0.00058822,0.04640906,0.95316062,0.00043033,CCCCCCCCC(C)=O,0.7315800210805481
40.0,0.998,0,0.0020129,0,1.0,0,h2o,2-decanone,lacticacid,0.99880175,1.7409e-05,0.00118084,0.04658506,0.95255171,0.00086323,CCCCCCCCC(C)=O,0.731030452897937
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-decanone,lacticacid,0.99760242,1.8059e-05,0.00237952,0.04693962,0.95132352,0.00173686,CCCCCCCCC(C)=O,0.7299203200645509
40.0,0.9897,0,0.0103,0,1.0,0,h2o,2-decanone,lacticacid,0.99389324,2.0198e-05,0.00608656,0.04802454,0.94755309,0.00442237,CCCCCCCCC(C)=O,0.7265795457532662
40.0,0.9787,0,0.0213,0,1.0,0,h2o,2-decanone,lacticacid,0.9873151,2.4499e-05,0.0126604,0.049914,0.94095759,0.00912841,CCCCCCCCC(C)=O,0.7210206628542541
40.0,0.9669,0,0.0331,0,1.0,0,h2o,2-decanone,lacticacid,0.98018923,2.9975e-05,0.01978079,0.051903,0.93394688,0.01415012,CCCCCCCCC(C)=O,0.7153465559262294
40.0,0.9543,0,0.0457,0,1.0,0,h2o,2-decanone,lacticacid,0.97244894,3.7012e-05,0.02751405,0.05401334,0.92645954,0.01952711,CCCCCCCCC(C)=O,0.7097141278728504
40.0,0.9407,0,0.0593,0,1.0,0,h2o,2-decanone,lacticacid,0.96401589,4.6148e-05,0.03593796,0.05625515,0.91843975,0.0253051,CCCCCCCCC(C)=O,0.7041329001423565
20.0,0.999,0,0.0010033,0,1.0,0,h2o,2-heptanol,lacticacid,0.99883393,0.00069773,0.00046834,0.30646465,0.6929327,0.00060265,CCCCCC(O)C,1.2867788358884573
20.0,0.998,0,0.0020129,0,1.0,0,h2o,2-heptanol,lacticacid,0.99835534,0.00070442,0.00094024,0.30673562,0.69205477,0.0012096,CCCCCC(O)C,1.2864800476474092
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-heptanol,lacticacid,0.99738697,0.00071811,0.00189492,0.30728174,0.69028164,0.00243662,CCCCCC(O)C,1.2858695881620332
20.0,0.9897,0,0.0103,0,1.0,0,h2o,2-heptanol,lacticacid,0.99438919,0.00076175,0.00484906,0.30895409,0.68482015,0.00622575,CCCCCC(O)C,1.283908633838311
20.0,0.9787,0,0.0213,0,1.0,0,h2o,2-heptanol,lacticacid,0.98906058,0.00084412,0.0100953,0.31186834,0.67520686,0.0129248,CCCCCC(O)C,1.280278941685735
20.0,0.9669,0,0.0331,0,1.0,0,h2o,2-heptanol,lacticacid,0.9832684,0.00094096,0.01579064,0.3149415,0.66490859,0.02014991,CCCCCC(O)C,1.2760667078725116
20.0,0.9543,0,0.0457,0,1.0,0,h2o,2-heptanol,lacticacid,0.97694779,0.00105574,0.02199647,0.31818625,0.65385209,0.02796166,CCCCCC(O)C,1.2711885134296548
20.0,0.9407,0,0.0593,0,1.0,0,h2o,2-heptanol,lacticacid,0.97002126,0.00119305,0.02878569,0.32161809,0.64195192,0.03642999,CCCCCC(O)C,1.2655590329778443
30.0,0.999,0,0.0010033,0,1.0,0,h2o,2-heptanol,lacticacid,0.99895316,0.00062678,0.00042006,0.29876857,0.70061241,0.00061902,CCCCCC(O)C,1.4736466219111555
30.0,0.998,0,0.0020129,0,1.0,0,h2o,2-heptanol,lacticacid,0.9985241,0.00063242,0.00084348,0.29905166,0.69970595,0.00124239,CCCCCC(O)C,1.47293356096173
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-heptanol,lacticacid,0.99765552,0.00064394,0.00170053,0.29962798,0.69786963,0.00250239,CCCCCC(O)C,1.4715353448630721
30.0,0.9897,0,0.0103,0,1.0,0,h2o,2-heptanol,lacticacid,0.99496244,0.0006807,0.00435686,0.3013726,0.69223593,0.00639147,CCCCCC(O)C,1.4669899882025128
30.0,0.9787,0,0.0213,0,1.0,0,h2o,2-heptanol,lacticacid,0.99015961,0.00075009,0.0090903,0.30440115,0.68233886,0.01325999,CCCCCC(O)C,1.4586966326743889
30.0,0.9669,0,0.0331,0,1.0,0,h2o,2-heptanol,lacticacid,0.98491532,0.00083176,0.01425292,0.30757849,0.67176438,0.02065714,CCCCCC(O)C,1.4493268747737307
30.0,0.9543,0,0.0457,0,1.0,0,h2o,2-heptanol,lacticacid,0.97916454,0.0009287,0.01990676,0.31092789,0.6604298,0.02864231,CCCCCC(O)C,1.4388232941975492
30.0,0.9407,0,0.0593,0,1.0,0,h2o,2-heptanol,lacticacid,0.97282831,0.00104495,0.02612674,0.31445891,0.64825777,0.03728332,CCCCCC(O)C,1.4270176837982849
40.0,0.999,0,0.0010033,0,1.0,0,h2o,2-heptanol,lacticacid,0.99903919,0.0005797,0.0003811,0.29373404,0.7056335,0.00063246,CCCCCC(O)C,1.6595644187877199
40.0,0.998,0,0.0020129,0,1.0,0,h2o,2-heptanol,lacticacid,0.99865002,0.00058462,0.00076536,0.2940312,0.70469948,0.00126933,CCCCCC(O)C,1.6584744433991847
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-heptanol,lacticacid,0.99786185,0.00059467,0.00154349,0.29462931,0.70281424,0.00255645,CCCCCC(O)C,1.6562789522445887
40.0,0.9897,0,0.0103,0,1.0,0,h2o,2-heptanol,lacticacid,0.99541551,0.00062668,0.00395782,0.29646305,0.69700873,0.00652822,CCCCCC(O)C,1.6494484337337223
40.0,0.9787,0,0.0213,0,1.0,0,h2o,2-heptanol,lacticacid,0.99104193,0.00068712,0.00827095,0.29962403,0.68683746,0.0135385,CCCCCC(O)C,1.6368736360393912
40.0,0.9669,0,0.0331,0,1.0,0,h2o,2-heptanol,lacticacid,0.98625048,0.00075822,0.0129913,0.30294484,0.67597271,0.02108245,CCCCCC(O)C,1.622812959442088
40.0,0.9543,0,0.0457,0,1.0,0,h2o,2-heptanol,lacticacid,0.98097573,0.0008427,0.01818157,0.30643091,0.66435058,0.02921851,CCCCCC(O)C,1.60703998609581
40.0,0.9407,0,0.0593,0,1.0,0,h2o,2-heptanol,lacticacid,0.97513849,0.00094414,0.02391737,0.31009818,0.65188823,0.0380136,CCCCCC(O)C,1.5893720756086476
20.0,0.999,0,0.0010033,0,1.0,0,h2o,2-heptanone,lacticacid,0.99841106,0.00111879,0.00047015,0.09445057,0.9050025,0.00054693,CCCCCC(C)=O,1.1633095820482826
20.0,0.998,0,0.0020129,0,1.0,0,h2o,2-heptanone,lacticacid,0.99792799,0.00112882,0.00094319,0.09486234,0.90403983,0.00109783,CCCCCC(C)=O,1.1639542403969507
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-heptanone,lacticacid,0.99695272,0.00114927,0.00189802,0.09569419,0.90209407,0.00221174,CCCCCC(C)=O,1.165288037006986
20.0,0.9897,0,0.0103,0,1.0,0,h2o,2-heptanone,lacticacid,0.99395152,0.00121388,0.00483459,0.09826552,0.89608083,0.00565365,CCCCCC(C)=O,1.169416641328427
20.0,0.9787,0,0.0213,0,1.0,0,h2o,2-heptanone,lacticacid,0.98868121,0.0013338,0.00998499,0.10279063,0.88546259,0.01174678,CCCCCC(C)=O,1.176443842207153
20.0,0.9669,0,0.0331,0,1.0,0,h2o,2-heptanone,lacticacid,0.98304324,0.00147147,0.01548528,0.10767224,0.87399498,0.01833279,CCCCCC(C)=O,1.183884953969189
20.0,0.9543,0,0.0457,0,1.0,0,h2o,2-heptanone,lacticacid,0.97699401,0.00163052,0.02137547,0.11295212,0.86157485,0.02547303,CCCCCC(C)=O,1.1916944984133682
20.0,0.9407,0,0.0593,0,1.0,0,h2o,2-heptanone,lacticacid,0.9704829,0.00181547,0.02770164,0.11868673,0.84807378,0.03323949,CCCCCC(C)=O,1.1999105468123907
30.0,0.999,0,0.0010033,0,1.0,0,h2o,2-heptanone,lacticacid,0.9986196,0.00094606,0.00043434,0.09754069,0.90188282,0.00057649,CCCCCC(C)=O,1.3272781691762214
30.0,0.998,0,0.0020129,0,1.0,0,h2o,2-heptanone,lacticacid,0.99817421,0.00095436,0.00087143,0.09797058,0.90087243,0.00115699,CCCCCC(C)=O,1.3276912660798919
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-heptanone,lacticacid,0.9972747,0.00097127,0.00175403,0.09883871,0.89883114,0.00233015,CCCCCC(C)=O,1.328455043528332
30.0,0.9897,0,0.0103,0,1.0,0,h2o,2-heptanone,lacticacid,0.99450418,0.00102476,0.00447106,0.10151879,0.89253085,0.00595037,CCCCCC(C)=O,1.3308633746807246
30.0,0.9787,0,0.0213,0,1.0,0,h2o,2-heptanone,lacticacid,0.9896296,0.00112416,0.00924624,0.10622705,0.88143073,0.01234222,CCCCCC(C)=O,1.3348366471127724
30.0,0.9669,0,0.0331,0,1.0,0,h2o,2-heptanone,lacticacid,0.98440118,0.00123849,0.01436033,0.11129279,0.86947926,0.01922795,CCCCCC(C)=O,1.3389629625503037
30.0,0.9543,0,0.0457,0,1.0,0,h2o,2-heptanone,lacticacid,0.97877491,0.0013709,0.01985418,0.11675852,0.85657376,0.02666772,CCCCCC(C)=O,1.3431791189563105
30.0,0.9407,0,0.0593,0,1.0,0,h2o,2-heptanone,lacticacid,0.97269947,0.00152535,0.02577518,0.12268106,0.84258705,0.0347319,CCCCCC(C)=O,1.3474939845230955
40.0,0.999,0,0.0010033,0,1.0,0,h2o,2-heptanone,lacticacid,0.99876245,0.00083287,0.00040468,0.10134534,0.89805412,0.00060055,CCCCCC(C)=O,1.4840120589107444
40.0,0.998,0,0.0020129,0,1.0,0,h2o,2-heptanone,lacticacid,0.99834798,0.00084001,0.00081201,0.10179007,0.89700482,0.00120511,CCCCCC(C)=O,1.484107338579574
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-heptanone,lacticacid,0.99751066,0.00085458,0.00163476,0.10268795,0.89488556,0.00242649,CCCCCC(C)=O,1.4843096234309623
40.0,0.9897,0,0.0103,0,1.0,0,h2o,2-heptanone,lacticacid,0.99492961,0.00090067,0.00416972,0.10545797,0.88835021,0.00619182,CCCCCC(C)=O,1.4849486296441967
40.0,0.9787,0,0.0213,0,1.0,0,h2o,2-heptanone,lacticacid,0.99038047,0.00098639,0.00863315,0.11031916,0.87685387,0.01282697,CCCCCC(C)=O,1.485780972182807
40.0,0.9669,0,0.0331,0,1.0,0,h2o,2-heptanone,lacticacid,0.98548941,0.00108515,0.01342544,0.11554142,0.86450126,0.01995731,CCCCCC(C)=O,1.4865293055572106
40.0,0.9543,0,0.0457,0,1.0,0,h2o,2-heptanone,lacticacid,0.98021214,0.00119976,0.01858809,0.12116826,0.85118944,0.0276423,CCCCCC(C)=O,1.4870973833244836
40.0,0.9407,0,0.0593,0,1.0,0,h2o,2-heptanone,lacticacid,0.97449682,0.00133379,0.02416939,0.12725759,0.8367911,0.03595131,CCCCCC(C)=O,1.4874727909972076
20.0,0.999,0,0.0010033,0,1.0,0,h2o,2-hexanol,lacticacid,0.99692209,0.00267213,0.00040579,0.40054205,0.59881021,0.00064774,CCCCC(O)C,1.5962443628477783
20.0,0.998,0,0.0020129,0,1.0,0,h2o,2-hexanol,lacticacid,0.99649396,0.00269119,0.00081484,0.40090984,0.59779005,0.00130011,CCCCC(O)C,1.5955402287565654
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,2-hexanol,lacticacid,0.99562696,0.0027301,0.00164294,0.40165151,0.59572957,0.00261892,CCCCC(O)C,1.5940448220872336
20.0,0.9897,0,0.0103,0,1.0,0,h2o,2-hexanol,lacticacid,0.99293644,0.00285331,0.00421026,0.40393538,0.58937315,0.00669146,CCCCC(O)C,1.5893222746338704
20.0,0.9787,0,0.0213,0,1.0,0,h2o,2-hexanol,lacticacid,0.9881272,0.00308331,0.00878948,0.40791562,0.57819377,0.01389061,CCCCC(O)C,1.5803676668016764
